country,year,oil_refining_capacity,region
Uzbekistan,1999,232, CIS
Uzbekistan,2000,232, CIS
Uzbekistan,2001,232, CIS
Uzbekistan,2002,232, CIS
Uzbekistan,2003,232, CIS
Uzbekistan,2004,232, CIS
Uzbekistan,2005,232, CIS
Uzbekistan,2006,232, CIS
Uzbekistan,2007,232, CIS
Uzbekistan,2008,232, CIS
Uzbekistan,2009,232, CIS
Uzbekistan,2010,232, CIS
Uzbekistan,2011,232, CIS
Uzbekistan,2012,232, CIS
Uzbekistan,2013,232, CIS
Uzbekistan,2014,232, CIS
Uzbekistan,2015,232, CIS
Uzbekistan,2016,232, CIS
Uzbekistan,2017,232, CIS
Uzbekistan,2018,232, CIS
Austria,1965,80, Europe
Austria,1966,80, Europe
Austria,1967,80, Europe
Austria,1968,80, Europe
Austria,1969,80, Europe
Austria,1970,151, Europe
Austria,1971,151, Europe
Austria,1972,151, Europe
Austria,1973,221, Europe
Austria,1974,221, Europe
Austria,1975,221, Europe
Austria,1976,291, Europe
Austria,1977,291, Europe
Austria,1978,291, Europe
Austria,1979,291, Europe
Austria,1980,291, Europe
Austria,1981,291, Europe
Austria,1982,201, Europe
Austria,1983,201, Europe
Austria,1984,201, Europe
Austria,1985,201, Europe
Austria,1986,201, Europe
Austria,1987,201, Europe
Austria,1988,201, Europe
Austria,1989,201, Europe
Austria,1990,201, Europe
Austria,1991,201, Europe
Austria,1992,201, Europe
Austria,1993,201, Europe
Austria,1994,201, Europe
Austria,1995,201, Europe
Austria,1996,201, Europe
Austria,1997,201, Europe
Austria,1998,201, Europe
Austria,1999,201, Europe
Austria,2000,201, Europe
Austria,2001,201, Europe
Austria,2002,201, Europe
Austria,2003,201, Europe
Austria,2004,200.82, Europe
Austria,2005,200.82, Europe
Austria,2006,200.82, Europe
Austria,2007,200.82, Europe
Austria,2008,200.82, Europe
Austria,2009,200.82, Europe
Austria,2010,200.82, Europe
Austria,2011,192.79, Europe
Austria,2012,192.79, Europe
Austria,2013,192.79, Europe
Austria,2014,192.79, Europe
Austria,2015,192.79, Europe
Austria,2016,192.79, Europe
Austria,2017,192.79, Europe
Austria,2018,192.79, Europe
Belgium,1965,335, Europe
Belgium,1966,352, Europe
Belgium,1967,502, Europe
Belgium,1968,611, Europe
Belgium,1969,692, Europe
Belgium,1970,721, Europe
Belgium,1971,837, Europe
Belgium,1972,847, Europe
Belgium,1973,865, Europe
Belgium,1974,936, Europe
Belgium,1975,978, Europe
Belgium,1976,1113, Europe
Belgium,1977,1082, Europe
Belgium,1978,1076, Europe
Belgium,1979,1076, Europe
Belgium,1980,1060, Europe
Belgium,1981,1060, Europe
Belgium,1982,726, Europe
Belgium,1983,726, Europe
Belgium,1984,607, Europe
Belgium,1985,569, Europe
Belgium,1986,609, Europe
Belgium,1987,676, Europe
Belgium,1988,686, Europe
Belgium,1989,693, Europe
Belgium,1990,684, Europe
Belgium,1991,662, Europe
Belgium,1992,662, Europe
Belgium,1993,662, Europe
Belgium,1994,665, Europe
Belgium,1995,669, Europe
Belgium,1996,686, Europe
Belgium,1997,689, Europe
Belgium,1998,707, Europe
Belgium,1999,709, Europe
Belgium,2000,739, Europe
Belgium,2001,758, Europe
Belgium,2002,780, Europe
Belgium,2003,776, Europe
Belgium,2004,751, Europe
Belgium,2005,756, Europe
Belgium,2006,766, Europe
Belgium,2007,781, Europe
Belgium,2008,786, Europe
Belgium,2009,786, Europe
Belgium,2010,787, Europe
Belgium,2011,788, Europe
Belgium,2012,753, Europe
Belgium,2013,776, Europe
Belgium,2014,776, Europe
Belgium,2015,776, Europe
Belgium,2016,776, Europe
Belgium,2017,776, Europe
Belgium,2018,776, Europe
Bulgaria,1965,54, Europe
Bulgaria,1966,63, Europe
Bulgaria,1967,63, Europe
Bulgaria,1968,74, Europe
Bulgaria,1969,100, Europe
Bulgaria,1970,131, Europe
Bulgaria,1971,161, Europe
Bulgaria,1972,170, Europe
Bulgaria,1973,201, Europe
Bulgaria,1974,231, Europe
Bulgaria,1975,231, Europe
Bulgaria,1976,240, Europe
Bulgaria,1977,241, Europe
Bulgaria,1978,277, Europe
Bulgaria,1979,277, Europe
Bulgaria,1980,277, Europe
Bulgaria,1981,277, Europe
Bulgaria,1982,277, Europe
Bulgaria,1983,277, Europe
Bulgaria,1984,277, Europe
Bulgaria,1985,277, Europe
Bulgaria,1986,277, Europe
Bulgaria,1987,277, Europe
Bulgaria,1988,277, Europe
Bulgaria,1989,277, Europe
Bulgaria,1990,277, Europe
Bulgaria,1991,267, Europe
Bulgaria,1992,257, Europe
Bulgaria,1993,237, Europe
Bulgaria,1994,237, Europe
Bulgaria,1995,210, Europe
Bulgaria,1996,210, Europe
Bulgaria,1997,210, Europe
Bulgaria,1998,120, Europe
Bulgaria,1999,120, Europe
Bulgaria,2000,120, Europe
Bulgaria,2001,120, Europe
Bulgaria,2002,120, Europe
Bulgaria,2003,120, Europe
Bulgaria,2004,180, Europe
Bulgaria,2005,205, Europe
Bulgaria,2006,205, Europe
Bulgaria,2007,175, Europe
Bulgaria,2008,175, Europe
Bulgaria,2009,180, Europe
Bulgaria,2010,195, Europe
Bulgaria,2011,195, Europe
Bulgaria,2012,195, Europe
Bulgaria,2013,195, Europe
Bulgaria,2014,195, Europe
Bulgaria,2015,195, Europe
Bulgaria,2016,195, Europe
Bulgaria,2017,195, Europe
Bulgaria,2018,195, Europe
Czech Republic,1965,24, Europe
Czech Republic,1966,24, Europe
Czech Republic,1967,58, Europe
Czech Republic,1968,58, Europe
Czech Republic,1969,58, Europe
Czech Republic,1970,58, Europe
Czech Republic,1971,58, Europe
Czech Republic,1972,58, Europe
Czech Republic,1973,58, Europe
Czech Republic,1974,120, Europe
Czech Republic,1975,120, Europe
Czech Republic,1976,120, Europe
Czech Republic,1977,120, Europe
Czech Republic,1978,120, Europe
Czech Republic,1979,120, Europe
Czech Republic,1980,120, Europe
Czech Republic,1981,120, Europe
Czech Republic,1982,177, Europe
Czech Republic,1983,177, Europe
Czech Republic,1984,177, Europe
Czech Republic,1985,177, Europe
Czech Republic,1986,177, Europe
Czech Republic,1987,177, Europe
Czech Republic,1988,177, Europe
Czech Republic,1989,177, Europe
Czech Republic,1990,177, Europe
Czech Republic,1991,177, Europe
Czech Republic,1992,177, Europe
Czech Republic,1993,177, Europe
Czech Republic,1994,177, Europe
Czech Republic,1995,177, Europe
Czech Republic,1996,177, Europe
Czech Republic,1997,177, Europe
Czech Republic,1998,200, Europe
Czech Republic,1999,200, Europe
Czech Republic,2000,200, Europe
Czech Republic,2001,200, Europe
Czech Republic,2002,200, Europe
Czech Republic,2003,193, Europe
Czech Republic,2004,193, Europe
Czech Republic,2005,193.39, Europe
Czech Republic,2006,193.39, Europe
Czech Republic,2007,193.39, Europe
Czech Republic,2008,193.39, Europe
Czech Republic,2009,193.39, Europe
Czech Republic,2010,193.39, Europe
Czech Republic,2011,193.39, Europe
Czech Republic,2012,174.72, Europe
Czech Republic,2013,174.72, Europe
Czech Republic,2014,174.72, Europe
Czech Republic,2015,174.72, Europe
Czech Republic,2016,174.72, Europe
Czech Republic,2017,174.72, Europe
Czech Republic,2018,174.72, Europe
Denmark,1965,53.08, Europe
Denmark,1966,113, Europe
Denmark,1967,127, Europe
Denmark,1968,162, Europe
Denmark,1969,179, Europe
Denmark,1970,189, Europe
Denmark,1971,216, Europe
Denmark,1972,222, Europe
Denmark,1973,227, Europe
Denmark,1974,220, Europe
Denmark,1975,226, Europe
Denmark,1976,226, Europe
Denmark,1977,221, Europe
Denmark,1978,220, Europe
Denmark,1979,220, Europe
Denmark,1980,220, Europe
Denmark,1981,220, Europe
Denmark,1982,185, Europe
Denmark,1983,185, Europe
Denmark,1984,174, Europe
Denmark,1985,175, Europe
Denmark,1986,175, Europe
Denmark,1987,175, Europe
Denmark,1988,174, Europe
Denmark,1989,193, Europe
Denmark,1990,193, Europe
Denmark,1991,193, Europe
Denmark,1992,180, Europe
Denmark,1993,185, Europe
Denmark,1994,185, Europe
Denmark,1995,221, Europe
Denmark,1996,234, Europe
Denmark,1997,178, Europe
Denmark,1998,178, Europe
Denmark,1999,184, Europe
Denmark,2000,184, Europe
Denmark,2001,184, Europe
Denmark,2002,189, Europe
Denmark,2003,189, Europe
Denmark,2004,188, Europe
Denmark,2005,188.77, Europe
Denmark,2006,188.77, Europe
Denmark,2007,188.77, Europe
Denmark,2008,188.77, Europe
Denmark,2009,188.77, Europe
Denmark,2010,188.77, Europe
Denmark,2011,180.74, Europe
Denmark,2012,180.74, Europe
Denmark,2013,180.74, Europe
Denmark,2014,180, Europe
Denmark,2015,180, Europe
Denmark,2016,180, Europe
Denmark,2017,180.55, Europe
Denmark,2018,180.55, Europe
Finland,1965,60, Europe
Finland,1966,84, Europe
Finland,1967,110, Europe
Finland,1968,130, Europe
Finland,1969,185, Europe
Finland,1970,185, Europe
Finland,1971,193, Europe
Finland,1972,196, Europe
Finland,1973,201, Europe
Finland,1974,201, Europe
Finland,1975,201, Europe
Finland,1976,300, Europe
Finland,1977,301, Europe
Finland,1978,301, Europe
Finland,1979,301, Europe
Finland,1980,300, Europe
Finland,1981,301, Europe
Finland,1982,249, Europe
Finland,1983,241, Europe
Finland,1984,240, Europe
Finland,1985,241, Europe
Finland,1986,241, Europe
Finland,1987,241, Europe
Finland,1988,240, Europe
Finland,1989,201, Europe
Finland,1990,201, Europe
Finland,1991,201, Europe
Finland,1992,200, Europe
Finland,1993,201, Europe
Finland,1994,241, Europe
Finland,1995,241, Europe
Finland,1996,250, Europe
Finland,1997,251, Europe
Finland,1998,261, Europe
Finland,1999,261, Europe
Finland,2000,261, Europe
Finland,2001,261, Europe
Finland,2002,261, Europe
Finland,2003,261, Europe
Finland,2004,260, Europe
Finland,2005,261.07, Europe
Finland,2006,261.07, Europe
Finland,2007,261.07, Europe
Finland,2008,261.07, Europe
Finland,2009,261.07, Europe
Finland,2010,261.07, Europe
Finland,2011,261.07, Europe
Finland,2012,261.07, Europe
Finland,2013,261.07, Europe
Finland,2014,261.07, Europe
Finland,2015,261.07, Europe
Finland,2016,261.07, Europe
Finland,2017,261.07, Europe
Finland,2018,261.07, Europe
France,1965,1411, Europe
France,1966,1590, Europe
France,1967,1683, Europe
France,1968,1949, Europe
France,1969,2113, Europe
France,1970,2339, Europe
France,1971,2431, Europe
France,1972,2902, Europe
France,1973,3090, Europe
France,1974,3402, Europe
France,1975,3404, Europe
France,1976,3438, Europe
France,1977,3439, Europe
France,1978,3395, Europe
France,1979,3351, Europe
France,1980,3326, Europe
France,1981,3179, Europe
France,1982,2831, Europe
France,1983,2378, Europe
France,1984,2194, Europe
France,1985,2184, Europe
France,1986,1919, Europe
France,1987,1927, Europe
France,1988,1815, Europe
France,1989,1699, Europe
France,1990,1699, Europe
France,1991,1699, Europe
France,1992,1711, Europe
France,1993,1687, Europe
France,1994,1697, Europe
France,1995,1728, Europe
France,1996,1749, Europe
France,1997,1872, Europe
France,1998,1918, Europe
France,1999,1933, Europe
France,2000,1984, Europe
France,2001,1961, Europe
France,2002,1987, Europe
France,2003,1967, Europe
France,2004,1982.29, Europe
France,2005,1978.22, Europe
France,2006,1959.28, Europe
France,2007,1961.97, Europe
France,2008,1970.61, Europe
France,2009,1847, Europe
France,2010,1702.21, Europe
France,2011,1610.17, Europe
France,2012,1512.77, Europe
France,2013,1374.93, Europe
France,2014,1374.93, Europe
France,2015,1374.93, Europe
France,2016,1245.1, Europe
France,2017,1245.1, Europe
France,2018,1245.1, Europe
Germany,1965,1747, Europe
Germany,1966,1911, Europe
Germany,1967,2324, Europe
Germany,1968,2436, Europe
Germany,1969,2502, Europe
Germany,1970,2643, Europe
Germany,1971,2773, Europe
Germany,1972,2918, Europe
Germany,1973,3192, Europe
Germany,1974,3268, Europe
Germany,1975,3461, Europe
Germany,1976,3452, Europe
Germany,1977,3505, Europe
Germany,1978,3603, Europe
Germany,1979,3492, Europe
Germany,1980,3422, Europe
Germany,1981,3333, Europe
Germany,1982,2976, Europe
Germany,1983,2735, Europe
Germany,1984,2553, Europe
Germany,1985,2198, Europe
Germany,1986,2158, Europe
Germany,1987,2061, Europe
Germany,1988,2077, Europe
Germany,1989,2018, Europe
Germany,1990,2024, Europe
Germany,1991,2209, Europe
Germany,1992,2219, Europe
Germany,1993,2248, Europe
Germany,1994,2272, Europe
Germany,1995,2104, Europe
Germany,1996,2098, Europe
Germany,1997,2170, Europe
Germany,1998,2206, Europe
Germany,1999,2240, Europe
Germany,2000,2262, Europe
Germany,2001,2274, Europe
Germany,2002,2286, Europe
Germany,2003,2304, Europe
Germany,2004,2320.1, Europe
Germany,2005,2322.1, Europe
Germany,2006,2390.38, Europe
Germany,2007,2390.38, Europe
Germany,2008,2366.28, Europe
Germany,2009,2362.27, Europe
Germany,2010,2091.16, Europe
Germany,2011,2077.48, Europe
Germany,2012,2096.52, Europe
Germany,2013,2061.14, Europe
Germany,2014,2076.62, Europe
Germany,2015,2049.49, Europe
Germany,2016,2051.5, Europe
Germany,2017,2068.87, Europe
Germany,2018,2084.53, Europe
Greece,1965,37, Europe
Greece,1966,89, Europe
Greece,1967,91, Europe
Greece,1968,90, Europe
Greece,1969,97, Europe
Greece,1970,97, Europe
Greece,1971,105, Europe
Greece,1972,125, Europe
Greece,1973,314, Europe
Greece,1974,411, Europe
Greece,1975,420, Europe
Greece,1976,407, Europe
Greece,1977,407, Europe
Greece,1978,413, Europe
Greece,1979,418, Europe
Greece,1980,443, Europe
Greece,1981,443, Europe
Greece,1982,443, Europe
Greece,1983,403, Europe
Greece,1984,403, Europe
Greece,1985,403, Europe
Greece,1986,403, Europe
Greece,1987,403, Europe
Greece,1988,403, Europe
Greece,1989,403, Europe
Greece,1990,403, Europe
Greece,1991,403, Europe
Greece,1992,295, Europe
Greece,1993,295, Europe
Greece,1994,385, Europe
Greece,1995,403, Europe
Greece,1996,403, Europe
Greece,1997,403, Europe
Greece,1998,403, Europe
Greece,1999,403, Europe
Greece,2000,412, Europe
Greece,2001,412, Europe
Greece,2002,412, Europe
Greece,2003,412, Europe
Greece,2004,412, Europe
Greece,2005,418, Europe
Greece,2006,425, Europe
Greece,2007,425, Europe
Greece,2008,425, Europe
Greece,2009,425, Europe
Greece,2010,490, Europe
Greece,2011,495, Europe
Greece,2012,498, Europe
Greece,2013,498, Europe
Greece,2014,498, Europe
Greece,2015,528, Europe
Greece,2016,528, Europe
Greece,2017,528, Europe
Greece,2018,528, Europe
Hungary,1965,90, Europe
Hungary,1966,99, Europe
Hungary,1967,105, Europe
Hungary,1968,115, Europe
Hungary,1969,125, Europe
Hungary,1970,134, Europe
Hungary,1971,137, Europe
Hungary,1972,150, Europe
Hungary,1973,165, Europe
Hungary,1974,177, Europe
Hungary,1975,201, Europe
Hungary,1976,204, Europe
Hungary,1977,221, Europe
Hungary,1978,251, Europe
Hungary,1979,291, Europe
Hungary,1980,290, Europe
Hungary,1981,291, Europe
Hungary,1982,291, Europe
Hungary,1983,285, Europe
Hungary,1984,221, Europe
Hungary,1985,221, Europe
Hungary,1986,221, Europe
Hungary,1987,221, Europe
Hungary,1988,221, Europe
Hungary,1989,221, Europe
Hungary,1990,221, Europe
Hungary,1991,221, Europe
Hungary,1992,221, Europe
Hungary,1993,221, Europe
Hungary,1994,221, Europe
Hungary,1995,221, Europe
Hungary,1996,221, Europe
Hungary,1997,221, Europe
Hungary,1998,221, Europe
Hungary,1999,221, Europe
Hungary,2000,221, Europe
Hungary,2001,221, Europe
Hungary,2002,165, Europe
Hungary,2003,165, Europe
Hungary,2004,165, Europe
Hungary,2005,165, Europe
Hungary,2006,165, Europe
Hungary,2007,165, Europe
Hungary,2008,165, Europe
Hungary,2009,165, Europe
Hungary,2010,165, Europe
Hungary,2011,165, Europe
Hungary,2012,165, Europe
Hungary,2013,165, Europe
Hungary,2014,165, Europe
Hungary,2015,165, Europe
Hungary,2016,165, Europe
Hungary,2017,165, Europe
Hungary,2018,165, Europe
Ireland,1965,45.6, Europe
Ireland,1966,45.6, Europe
Ireland,1967,49.4, Europe
Ireland,1968,51.3, Europe
Ireland,1969,52.25, Europe
Ireland,1970,52.25, Europe
Ireland,1971,52.25, Europe
Ireland,1972,58, Europe
Ireland,1973,58, Europe
Ireland,1974,56, Europe
Ireland,1975,56, Europe
Ireland,1976,56, Europe
Ireland,1977,56, Europe
Ireland,1978,56, Europe
Ireland,1979,56, Europe
Ireland,1980,56, Europe
Ireland,1981,56, Europe
Ireland,1982,56, Europe
Ireland,1983,56, Europe
Ireland,1984,56, Europe
Ireland,1985,56, Europe
Ireland,1986,56, Europe
Ireland,1987,56, Europe
Ireland,1988,56, Europe
Ireland,1989,56, Europe
Ireland,1990,56, Europe
Ireland,1991,56, Europe
Ireland,1992,56, Europe
Ireland,1993,56, Europe
Ireland,1994,56, Europe
Ireland,1995,56, Europe
Ireland,1996,56, Europe
Ireland,1997,58, Europe
Ireland,1998,65, Europe
Ireland,1999,66, Europe
Ireland,2000,75, Europe
Ireland,2001,75, Europe
Ireland,2002,75, Europe
Ireland,2003,75, Europe
Ireland,2004,75, Europe
Ireland,2005,75, Europe
Ireland,2006,75, Europe
Ireland,2007,75, Europe
Ireland,2008,75, Europe
Ireland,2009,75, Europe
Ireland,2010,75, Europe
Ireland,2011,75, Europe
Ireland,2012,75, Europe
Ireland,2013,75, Europe
Ireland,2014,75, Europe
Ireland,2015,75, Europe
Ireland,2016,75, Europe
Ireland,2017,75, Europe
Ireland,2018,75, Europe
Italy,1965,1560, Europe
Italy,1966,2198, Europe
Italy,1967,2564, Europe
Italy,1968,2625, Europe
Italy,1969,2738, Europe
Italy,1970,2939, Europe
Italy,1971,3539, Europe
Italy,1972,3628, Europe
Italy,1973,3792, Europe
Italy,1974,3889, Europe
Italy,1975,4343, Europe
Italy,1976,4343, Europe
Italy,1977,4270, Europe
Italy,1978,3803, Europe
Italy,1979,3201, Europe
Italy,1980,3101, Europe
Italy,1981,3036, Europe
Italy,1982,2795, Europe
Italy,1983,2777, Europe
Italy,1984,2738, Europe
Italy,1985,2585, Europe
Italy,1986,2586, Europe
Italy,1987,2591, Europe
Italy,1988,2475, Europe
Italy,1989,2474, Europe
Italy,1990,2528, Europe
Italy,1991,2535, Europe
Italy,1992,2455, Europe
Italy,1993,2359, Europe
Italy,1994,2359, Europe
Italy,1995,2359, Europe
Italy,1996,2344, Europe
Italy,1997,2345, Europe
Italy,1998,2385, Europe
Italy,1999,2485, Europe
Italy,2000,2485, Europe
Italy,2001,2485, Europe
Italy,2002,2485, Europe
Italy,2003,2485, Europe
Italy,2004,2497, Europe
Italy,2005,2515, Europe
Italy,2006,2526, Europe
Italy,2007,2377, Europe
Italy,2008,2396, Europe
Italy,2009,2396, Europe
Italy,2010,2396, Europe
Italy,2011,2276, Europe
Italy,2012,2098, Europe
Italy,2013,1861, Europe
Italy,2014,1900, Europe
Italy,2015,1900, Europe
Italy,2016,1900, Europe
Italy,2017,1900, Europe
Italy,2018,1900, Europe
Lithuania,1965,, Europe
Lithuania,1966,, Europe
Lithuania,1967,, Europe
Lithuania,1968,, Europe
Lithuania,1969,, Europe
Lithuania,1970,, Europe
Lithuania,1971,, Europe
Lithuania,1972,, Europe
Lithuania,1973,, Europe
Lithuania,1974,, Europe
Lithuania,1975,, Europe
Lithuania,1976,, Europe
Lithuania,1977,, Europe
Lithuania,1978,, Europe
Lithuania,1979,, Europe
Lithuania,1980,0, Europe
Lithuania,1981,0, Europe
Lithuania,1982,0, Europe
Lithuania,1983,0, Europe
Lithuania,1984,0, Europe
Lithuania,1985,240, Europe
Lithuania,1986,240, Europe
Lithuania,1987,240, Europe
Lithuania,1988,240, Europe
Lithuania,1989,240, Europe
Lithuania,1990,240, Europe
Lithuania,1991,240, Europe
Lithuania,1992,240, Europe
Lithuania,1993,240, Europe
Lithuania,1994,240, Europe
Lithuania,1995,240, Europe
Lithuania,1996,240, Europe
Lithuania,1997,240, Europe
Lithuania,1998,240, Europe
Lithuania,1999,240, Europe
Lithuania,2000,240, Europe
Lithuania,2001,240, Europe
Lithuania,2002,240, Europe
Lithuania,2003,240, Europe
Lithuania,2004,240.99, Europe
Lithuania,2005,240.99, Europe
Lithuania,2006,240.99, Europe
Lithuania,2007,240.99, Europe
Lithuania,2008,240.99, Europe
Lithuania,2009,240.99, Europe
Lithuania,2010,240.99, Europe
Lithuania,2011,240.99, Europe
Lithuania,2012,240.99, Europe
Lithuania,2013,240.99, Europe
Lithuania,2014,240.99, Europe
Lithuania,2015,240.99, Europe
Lithuania,2016,240.99, Europe
Lithuania,2017,240.99, Europe
Lithuania,2018,240.99, Europe
Netherlands,1965,614, Europe
Netherlands,1966,659, Europe
Netherlands,1967,773, Europe
Netherlands,1968,846, Europe
Netherlands,1969,1319, Europe
Netherlands,1970,1348, Europe
Netherlands,1971,1587, Europe
Netherlands,1972,1826, Europe
Netherlands,1973,1826, Europe
Netherlands,1974,1841, Europe
Netherlands,1975,1985, Europe
Netherlands,1976,2031, Europe
Netherlands,1977,1869, Europe
Netherlands,1978,1850, Europe
Netherlands,1979,1850, Europe
Netherlands,1980,1852, Europe
Netherlands,1981,1705, Europe
Netherlands,1982,1625, Europe
Netherlands,1983,1504, Europe
Netherlands,1984,1500, Europe
Netherlands,1985,1478, Europe
Netherlands,1986,1456, Europe
Netherlands,1987,1363, Europe
Netherlands,1988,1359, Europe
Netherlands,1989,1367, Europe
Netherlands,1990,1207, Europe
Netherlands,1991,1225, Europe
Netherlands,1992,1254, Europe
Netherlands,1993,1197, Europe
Netherlands,1994,1197, Europe
Netherlands,1995,1257, Europe
Netherlands,1996,1234, Europe
Netherlands,1997,1261, Europe
Netherlands,1998,1261, Europe
Netherlands,1999,1277, Europe
Netherlands,2000,1277, Europe
Netherlands,2001,1278, Europe
Netherlands,2002,1281.5, Europe
Netherlands,2003,1281.5, Europe
Netherlands,2004,1283.5, Europe
Netherlands,2005,1273.9, Europe
Netherlands,2006,1273.89, Europe
Netherlands,2007,1236.28, Europe
Netherlands,2008,1279.58, Europe
Netherlands,2009,1279.58, Europe
Netherlands,2010,1273.93, Europe
Netherlands,2011,1276.23, Europe
Netherlands,2012,1274.33, Europe
Netherlands,2013,1274.33, Europe
Netherlands,2014,1274.33, Europe
Netherlands,2015,1292.75, Europe
Netherlands,2016,1292.75, Europe
Netherlands,2017,1293.75, Europe
Netherlands,2018,1293.75, Europe
Norway,1965,60, Europe
Norway,1966,60, Europe
Norway,1967,98, Europe
Norway,1968,107, Europe
Norway,1969,117, Europe
Norway,1970,194, Europe
Norway,1971,161, Europe
Norway,1972,173, Europe
Norway,1973,168, Europe
Norway,1974,168, Europe
Norway,1975,259, Europe
Norway,1976,259, Europe
Norway,1977,264, Europe
Norway,1978,260, Europe
Norway,1979,260, Europe
Norway,1980,250, Europe
Norway,1981,240, Europe
Norway,1982,240, Europe
Norway,1983,240, Europe
Norway,1984,240, Europe
Norway,1985,240, Europe
Norway,1986,240, Europe
Norway,1987,240, Europe
Norway,1988,210, Europe
Norway,1989,260, Europe
