country,year,gas_consumption_bcm,region
Estonia,2007,0.94, Europe
Estonia,2008,0.9, Europe
Estonia,2009,0.61, Europe
Estonia,2010,0.65, Europe
Estonia,2011,0.59, Europe
Estonia,2012,0.61, Europe
Estonia,2013,0.63, Europe
Estonia,2014,0.49, Europe
Estonia,2015,0.44, Europe
Estonia,2016,0.48, Europe
Estonia,2017,0.46, Europe
Estonia,2018,0.47, Europe
Finland,1965,0, Europe
Finland,1966,0, Europe
Finland,1967,0, Europe
Finland,1968,0, Europe
Finland,1969,0, Europe
Finland,1970,0, Europe
Finland,1971,0, Europe
Finland,1972,0, Europe
Finland,1973,0, Europe
Finland,1974,0.44, Europe
Finland,1975,0.74, Europe
Finland,1976,0.86, Europe
Finland,1977,0.88, Europe
Finland,1978,0.95, Europe
Finland,1979,0.95, Europe
Finland,1980,0.89, Europe
Finland,1981,0.71, Europe
Finland,1982,0.67, Europe
Finland,1983,0.65, Europe
Finland,1984,0.75, Europe
Finland,1985,0.95, Europe
Finland,1986,1.15, Europe
Finland,1987,1.52, Europe
Finland,1988,1.63, Europe
Finland,1989,2.14, Europe
Finland,1990,2.52, Europe
Finland,1991,2.66, Europe
Finland,1992,2.76, Europe
Finland,1993,2.85, Europe
Finland,1994,3.15, Europe
Finland,1995,3.27, Europe
Finland,1996,3.42, Europe
Finland,1997,3.36, Europe
Finland,1998,3.85, Europe
Finland,1999,3.86, Europe
Finland,2000,3.94, Europe
Finland,2001,4.28, Europe
Finland,2002,4.25, Europe
Finland,2003,4.7, Europe
Finland,2004,4.53, Europe
Finland,2005,4.14, Europe
Finland,2006,4.43, Europe
Finland,2007,4.1, Europe
Finland,2008,4.19, Europe
Finland,2009,3.74, Europe
Finland,2010,4.13, Europe
Finland,2011,3.61, Europe
Finland,2012,3.19, Europe
Finland,2013,2.97, Europe
Finland,2014,2.66, Europe
Finland,2015,2.29, Europe
Finland,2016,2.01, Europe
Finland,2017,1.83, Europe
Finland,2018,2.04, Europe
France,1965,5, Europe
France,1966,5.28, Europe
France,1967,6.03, Europe
France,1968,7.22, Europe
France,1969,8.39, Europe
France,1970,9.55, Europe
France,1971,11.32, Europe
France,1972,13.39, Europe
France,1973,15.7, Europe
France,1974,16.4, Europe
France,1975,18.29, Europe
France,1976,19.65, Europe
France,1977,20.51, Europe
France,1978,21.88, Europe
France,1979,24.24, Europe
France,1980,25.17, Europe
France,1981,25.57, Europe
France,1982,24.58, Europe
France,1983,26.18, Europe
France,1984,26.7, Europe
France,1985,28.58, Europe
France,1986,28.74, Europe
France,1987,29.08, Europe
France,1988,28.94, Europe
France,1989,28.31, Europe
France,1990,30.28, Europe
France,1991,33.17, Europe
France,1992,33.1, Europe
France,1993,33.85, Europe
France,1994,32.32, Europe
France,1995,34.4, Europe
France,1996,38.01, Europe
France,1997,36.45, Europe
France,1998,38.86, Europe
France,1999,39.62, Europe
France,2000,41.6, Europe
France,2001,43.67, Europe
France,2002,43.59, Europe
France,2003,45.73, Europe
France,2004,46.69, Europe
France,2005,47.71, Europe
France,2006,46.08, Europe
France,2007,44.76, Europe
France,2008,46.39, Europe
France,2009,44.73, Europe
France,2010,49.56, Europe
France,2011,43.02, Europe
France,2012,44.44, Europe
France,2013,45.14, Europe
France,2014,37.91, Europe
France,2015,40.75, Europe
France,2016,44.53, Europe
France,2017,44.77, Europe
France,2018,42.71, Europe
Germany,1965,3.1, Europe
Germany,1966,3.72, Europe
Germany,1967,4.8, Europe
Germany,1968,7.89, Europe
Germany,1969,11.23, Europe
Germany,1970,15.97, Europe
Germany,1971,21.1, Europe
Germany,1972,27.32, Europe
Germany,1973,35.23, Europe
Germany,1974,44.08, Europe
Germany,1975,46.51, Europe
Germany,1976,49.23, Europe
Germany,1977,52.28, Europe
Germany,1978,56.04, Europe
Germany,1979,61.95, Europe
Germany,1980,61.07, Europe
Germany,1981,58.39, Europe
Germany,1982,54.19, Europe
Germany,1983,56.33, Europe
Germany,1984,58.83, Europe
Germany,1985,58.15, Europe
Germany,1986,57.98, Europe
Germany,1987,62.86, Europe
Germany,1988,61.89, Europe
Germany,1989,63.34, Europe
Germany,1990,63.69, Europe
Germany,1991,66.92, Europe
Germany,1992,66.16, Europe
Germany,1993,70.01, Europe
Germany,1994,71.29, Europe
Germany,1995,77.74, Europe
Germany,1996,86.99, Europe
Germany,1997,83.1, Europe
Germany,1998,83.87, Europe
Germany,1999,83.62, Europe
Germany,2000,82.92, Europe
Germany,2001,87.45, Europe
Germany,2002,87.31, Europe
Germany,2003,88.37, Europe
Germany,2004,88.82, Europe
Germany,2005,90.28, Europe
Germany,2006,92.01, Europe
Germany,2007,88.64, Europe
Germany,2008,89.5, Europe
Germany,2009,84.43, Europe
Germany,2010,88.07, Europe
Germany,2011,80.86, Europe
Germany,2012,81.11, Europe
Germany,2013,84.97, Europe
Germany,2014,73.9, Europe
Germany,2015,76.95, Europe
Germany,2016,84.88, Europe
Germany,2017,89.73, Europe
Germany,2018,88.29, Europe
Greece,1965,0, Europe
Greece,1966,0, Europe
Greece,1967,0, Europe
Greece,1968,0, Europe
Greece,1969,0, Europe
Greece,1970,0, Europe
Greece,1971,0, Europe
Greece,1972,0, Europe
Greece,1973,0, Europe
Greece,1974,0, Europe
Greece,1975,0, Europe
Greece,1976,0, Europe
Greece,1977,0, Europe
Greece,1978,0, Europe
Greece,1979,0, Europe
Greece,1980,0, Europe
Greece,1981,0, Europe
Greece,1982,0.08, Europe
Greece,1983,0.08, Europe
Greece,1984,0.09, Europe
Greece,1985,0.08, Europe
Greece,1986,0.11, Europe
Greece,1987,0.13, Europe
Greece,1988,0.16, Europe
Greece,1989,0.16, Europe
Greece,1990,0.16, Europe
Greece,1991,0.16, Europe
Greece,1992,0.15, Europe
Greece,1993,0.11, Europe
Greece,1994,0.06, Europe
Greece,1995,0.05, Europe
Greece,1996,0.06, Europe
Greece,1997,0.2, Europe
Greece,1998,0.81, Europe
Greece,1999,1.46, Europe
Greece,2000,1.96, Europe
Greece,2001,1.93, Europe
Greece,2002,2.08, Europe
Greece,2003,2.35, Europe
Greece,2004,2.59, Europe
Greece,2005,2.6, Europe
Greece,2006,3.07, Europe
Greece,2007,3.89, Europe
Greece,2008,4.05, Europe
Greece,2009,3.4, Europe
Greece,2010,3.73, Europe
Greece,2011,4.6, Europe
Greece,2012,4.23, Europe
Greece,2013,3.73, Europe
Greece,2014,2.84, Europe
Greece,2015,3.07, Europe
Greece,2016,4, Europe
Greece,2017,4.82, Europe
Greece,2018,4.73, Europe
Hungary,1965,1.36, Europe
Hungary,1966,1.69, Europe
Hungary,1967,2.16, Europe
Hungary,1968,2.72, Europe
Hungary,1969,3.24, Europe
Hungary,1970,3.64, Europe
Hungary,1971,3.79, Europe
Hungary,1972,4.09, Europe
Hungary,1973,4.85, Europe
Hungary,1974,5.17, Europe
Hungary,1975,5.74, Europe
Hungary,1976,6.89, Europe
Hungary,1977,7.43, Europe
Hungary,1978,8.13, Europe
Hungary,1979,8.59, Europe
Hungary,1980,9.27, Europe
Hungary,1981,9.48, Europe
Hungary,1982,9.9, Europe
Hungary,1983,9.87, Europe
Hungary,1984,10.06, Europe
Hungary,1985,10.27, Europe
Hungary,1986,10.89, Europe
Hungary,1987,10.81, Europe
Hungary,1988,10.69, Europe
Hungary,1989,10.89, Europe
Hungary,1990,10.37, Europe
Hungary,1991,10.28, Europe
Hungary,1992,9.04, Europe
Hungary,1993,9.72, Europe
Hungary,1994,9.82, Europe
Hungary,1995,10.67, Europe
Hungary,1996,11.91, Europe
Hungary,1997,11.29, Europe
Hungary,1998,11.37, Europe
Hungary,1999,11.52, Europe
Hungary,2000,11.23, Europe
Hungary,2001,12.46, Europe
Hungary,2002,12.57, Europe
Hungary,2003,13.82, Europe
Hungary,2004,13.62, Europe
Hungary,2005,14.07, Europe
Hungary,2006,13.32, Europe
Hungary,2007,12.45, Europe
Hungary,2008,12.28, Europe
Hungary,2009,10.64, Europe
Hungary,2010,11.42, Europe
Hungary,2011,10.91, Europe
Hungary,2012,9.74, Europe
Hungary,2013,9.08, Europe
Hungary,2014,8.12, Europe
Hungary,2015,8.71, Europe
Hungary,2016,9.34, Europe
Hungary,2017,9.93, Europe
Hungary,2018,9.61, Europe
Iceland,1965,0, Europe
Iceland,1966,0, Europe
Iceland,1967,0, Europe
Iceland,1968,0, Europe
Iceland,1969,0, Europe
Iceland,1970,0, Europe
Iceland,1971,0, Europe
Iceland,1972,0, Europe
Iceland,1973,0, Europe
Iceland,1974,0, Europe
Iceland,1975,0, Europe
Iceland,1976,0, Europe
Iceland,1977,0, Europe
Iceland,1978,0, Europe
Iceland,1979,0, Europe
Iceland,1980,0, Europe
Iceland,1981,0, Europe
Iceland,1982,0, Europe
Iceland,1983,0, Europe
Iceland,1984,0, Europe
Iceland,1985,0, Europe
Iceland,1986,0, Europe
Iceland,1987,0, Europe
Iceland,1988,0, Europe
Iceland,1989,0, Europe
Iceland,1990,0, Europe
Iceland,1991,0, Europe
Iceland,1992,0, Europe
Iceland,1993,0, Europe
Iceland,1994,0, Europe
Iceland,1995,0, Europe
Iceland,1996,0, Europe
Iceland,1997,0, Europe
Iceland,1998,0, Europe
Iceland,1999,0, Europe
Iceland,2000,0, Europe
Iceland,2001,0, Europe
Iceland,2002,0, Europe
Iceland,2003,0, Europe
Iceland,2004,0, Europe
Iceland,2005,0, Europe
Iceland,2006,0, Europe
Iceland,2007,0, Europe
Iceland,2008,0, Europe
Iceland,2009,0, Europe
Iceland,2010,0, Europe
Iceland,2011,0, Europe
Iceland,2012,0, Europe
Iceland,2013,0, Europe
Iceland,2014,0, Europe
Iceland,2015,0, Europe
Iceland,2016,0, Europe
Iceland,2017,0, Europe
Iceland,2018,0, Europe
Ireland,1965,0, Europe
Ireland,1966,0, Europe
Ireland,1967,0, Europe
Ireland,1968,0, Europe
Ireland,1969,0, Europe
Ireland,1970,0, Europe
Ireland,1971,0, Europe
Ireland,1972,0, Europe
Ireland,1973,0, Europe
Ireland,1974,0, Europe
Ireland,1975,0, Europe
Ireland,1976,0, Europe
Ireland,1977,0, Europe
Ireland,1978,0, Europe
Ireland,1979,0.28, Europe
Ireland,1980,0.81, Europe
Ireland,1981,1.21, Europe
Ireland,1982,1.78, Europe
Ireland,1983,1.92, Europe
Ireland,1984,2.04, Europe
Ireland,1985,2.1, Europe
Ireland,1986,1.48, Europe
Ireland,1987,1.48, Europe
Ireland,1988,1.77, Europe
Ireland,1989,2.01, Europe
Ireland,1990,2.18, Europe
Ireland,1991,2.24, Europe
Ireland,1992,2.21, Europe
Ireland,1993,2.51, Europe
Ireland,1994,2.56, Europe
Ireland,1995,2.72, Europe
Ireland,1996,3.09, Europe
Ireland,1997,3.23, Europe
Ireland,1998,3.27, Europe
Ireland,1999,3.49, Europe
Ireland,2000,4, Europe
Ireland,2001,4.18, Europe
Ireland,2002,4.29, Europe
Ireland,2003,4.26, Europe
Ireland,2004,4.25, Europe
Ireland,2005,4.04, Europe
Ireland,2006,4.59, Europe
Ireland,2007,4.98, Europe
Ireland,2008,5.22, Europe
Ireland,2009,4.96, Europe
Ireland,2010,5.47, Europe
Ireland,2011,4.81, Europe
Ireland,2012,4.69, Europe
Ireland,2013,4.47, Europe
Ireland,2014,4.33, Europe
Ireland,2015,4.38, Europe
Ireland,2016,4.92, Europe
Ireland,2017,5.02, Europe
Ireland,2018,5.21, Europe
Italy,1965,7.37, Europe
Italy,1966,8.05, Europe
Italy,1967,8.8, Europe
Italy,1968,10.33, Europe
Italy,1969,11.34, Europe
Italy,1970,12.24, Europe
Italy,1971,12.64, Europe
Italy,1972,14.49, Europe
Italy,1973,16.28, Europe
Italy,1974,18.31, Europe
Italy,1975,21.1, Europe
Italy,1976,25.55, Europe
Italy,1977,26.1, Europe
Italy,1978,25.71, Europe
Italy,1979,26.41, Europe
Italy,1980,26.22, Europe
Italy,1981,25.42, Europe
Italy,1982,25.33, Europe
Italy,1983,26.05, Europe
Italy,1984,30.69, Europe
Italy,1985,31.19, Europe
Italy,1986,32.98, Europe
Italy,1987,36.58, Europe
Italy,1988,39.68, Europe
Italy,1989,42.93, Europe
Italy,1990,45.43, Europe
Italy,1991,48.26, Europe
Italy,1992,47.81, Europe
Italy,1993,48.79, Europe
Italy,1994,47.14, Europe
Italy,1995,51.93, Europe
Italy,1996,53.58, Europe
Italy,1997,55.63, Europe
Italy,1998,59.89, Europe
Italy,1999,65.1, Europe
Italy,2000,67.88, Europe
Italy,2001,68.06, Europe
Italy,2002,67.6, Europe
Italy,2003,74.53, Europe
Italy,2004,77.34, Europe
Italy,2005,82.77, Europe
Italy,2006,81.06, Europe
Italy,2007,81.46, Europe
Italy,2008,80.85, Europe
Italy,2009,74.32, Europe
Italy,2010,79.15, Europe
Italy,2011,74.22, Europe
Italy,2012,71.36, Europe
Italy,2013,66.74, Europe
Italy,2014,58.97, Europe
Italy,2015,64.32, Europe
Italy,2016,67.55, Europe
Italy,2017,71.58, Europe
Italy,2018,69.21, Europe
Latvia,1965,0, Europe
Latvia,1966,0, Europe
Latvia,1967,0, Europe
Latvia,1968,0, Europe
Latvia,1969,0, Europe
Latvia,1970,0, Europe
Latvia,1971,0, Europe
Latvia,1972,0, Europe
Latvia,1973,0, Europe
Latvia,1974,0, Europe
Latvia,1975,0, Europe
Latvia,1976,0, Europe
Latvia,1977,0, Europe
Latvia,1978,0, Europe
Latvia,1979,0, Europe
Latvia,1980,0, Europe
Latvia,1981,0, Europe
Latvia,1982,0, Europe
Latvia,1983,0, Europe
Latvia,1984,0, Europe
Latvia,1985,2.11, Europe
Latvia,1986,2.21, Europe
Latvia,1987,2.3, Europe
Latvia,1988,2.47, Europe
Latvia,1989,2.47, Europe
Latvia,1990,2.57, Europe
Latvia,1991,2.47, Europe
Latvia,1992,1.41, Europe
Latvia,1993,0.88, Europe
Latvia,1994,0.88, Europe
Latvia,1995,1.06, Europe
Latvia,1996,0.97, Europe
Latvia,1997,0.97, Europe
Latvia,1998,1.1, Europe
Latvia,1999,1.05, Europe
Latvia,2000,1.27, Europe
Latvia,2001,1.32, Europe
Latvia,2002,1.51, Europe
Latvia,2003,1.5, Europe
Latvia,2004,1.66, Europe
Latvia,2005,1.61, Europe
Latvia,2006,1.66, Europe
Latvia,2007,1.61, Europe
Latvia,2008,1.58, Europe
Latvia,2009,1.45, Europe
Latvia,2010,1.72, Europe
Latvia,2011,1.52, Europe
Latvia,2012,1.43, Europe
Latvia,2013,1.41, Europe
Latvia,2014,1.26, Europe
Latvia,2015,1.27, Europe
Latvia,2016,1.32, Europe
Latvia,2017,1.2, Europe
Latvia,2018,1.37, Europe
Lithuania,1965,0, Europe
Lithuania,1966,0, Europe
Lithuania,1967,0, Europe
Lithuania,1968,0, Europe
Lithuania,1969,0, Europe
Lithuania,1970,0, Europe
Lithuania,1971,0, Europe
Lithuania,1972,0, Europe
Lithuania,1973,0, Europe
Lithuania,1974,0, Europe
Lithuania,1975,0, Europe
Lithuania,1976,0, Europe
Lithuania,1977,0, Europe
Lithuania,1978,0, Europe
Lithuania,1979,0, Europe
Lithuania,1980,0, Europe
Lithuania,1981,0, Europe
Lithuania,1982,0, Europe
Lithuania,1983,0, Europe
Lithuania,1984,0, Europe
Lithuania,1985,4.08, Europe
Lithuania,1986,4.09, Europe
Lithuania,1987,4.27, Europe
Lithuania,1988,4.45, Europe
Lithuania,1989,4.72, Europe
Lithuania,1990,5.44, Europe
Lithuania,1991,5.63, Europe
Lithuania,1992,3.22, Europe
Lithuania,1993,1.74, Europe
Lithuania,1994,2.01, Europe
Lithuania,1995,2.36, Europe
Lithuania,1996,2.52, Europe
Lithuania,1997,2.33, Europe
Lithuania,1998,2.04, Europe
Lithuania,1999,2.11, Europe
Lithuania,2000,2.4, Europe
Lithuania,2001,2.5, Europe
Lithuania,2002,2.52, Europe
Lithuania,2003,2.74, Europe
Lithuania,2004,2.73, Europe
Lithuania,2005,2.88, Europe
Lithuania,2006,2.85, Europe
Lithuania,2007,3.36, Europe
Lithuania,2008,3.02, Europe
Lithuania,2009,2.54, Europe
Lithuania,2010,2.9, Europe
Lithuania,2011,3.16, Europe
Lithuania,2012,3.09, Europe
Lithuania,2013,2.52, Europe
Lithuania,2014,2.4, Europe
Lithuania,2015,2.4, Europe
Lithuania,2016,2.14, Europe
Lithuania,2017,2.23, Europe
Lithuania,2018,2.24, Europe
Luxembourg,1965,0, Europe
Luxembourg,1966,0, Europe
Luxembourg,1967,0, Europe
Luxembourg,1968,0, Europe
Luxembourg,1969,0, Europe
Luxembourg,1970,0.01, Europe
Luxembourg,1971,0.01, Europe
Luxembourg,1972,0.12, Europe
Luxembourg,1973,0.23, Europe
Luxembourg,1974,0.32, Europe
Luxembourg,1975,0.36, Europe
Luxembourg,1976,0.42, Europe
Luxembourg,1977,0.44, Europe
Luxembourg,1978,0.48, Europe
Luxembourg,1979,0.51, Europe
Luxembourg,1980,0.44, Europe
Luxembourg,1981,0.34, Europe
Luxembourg,1982,0.29, Europe
Luxembourg,1983,0.27, Europe
Luxembourg,1984,0.29, Europe
Luxembourg,1985,0.32, Europe
Luxembourg,1986,0.31, Europe
Luxembourg,1987,0.36, Europe
Luxembourg,1988,0.37, Europe
Luxembourg,1989,0.42, Europe
Luxembourg,1990,0.5, Europe
Luxembourg,1991,0.52, Europe
Luxembourg,1992,0.54, Europe
Luxembourg,1993,0.56, Europe
Luxembourg,1994,0.56, Europe
Luxembourg,1995,0.65, Europe
Luxembourg,1996,0.71, Europe
Luxembourg,1997,0.73, Europe
Luxembourg,1998,0.73, Europe
Luxembourg,1999,0.76, Europe
Luxembourg,2000,0.78, Europe
Luxembourg,2001,0.87, Europe
Luxembourg,2002,1.24, Europe
Luxembourg,2003,1.26, Europe
Luxembourg,2004,1.39, Europe
Luxembourg,2005,1.37, Europe
Luxembourg,2006,1.43, Europe
Luxembourg,2007,1.34, Europe
Luxembourg,2008,1.27, Europe
Luxembourg,2009,1.29, Europe
Luxembourg,2010,1.39, Europe
Luxembourg,2011,1.2, Europe
Luxembourg,2012,1.22, Europe
Luxembourg,2013,1.03, Europe
Luxembourg,2014,0.98, Europe
Luxembourg,2015,0.89, Europe
Luxembourg,2016,0.82, Europe
Luxembourg,2017,0.81, Europe
Luxembourg,2018,0.8, Europe
Netherlands,1965,1.5, Europe
Netherlands,1966,2.86, Europe
Netherlands,1967,5.06, Europe
Netherlands,1968,8.5, Europe
Netherlands,1969,12.53, Europe
Netherlands,1970,17.64, Europe
Netherlands,1971,23.06, Europe
Netherlands,1972,30, Europe
Netherlands,1973,33.36, Europe
Netherlands,1974,35.5, Europe
Netherlands,1975,37.03, Europe
Netherlands,1976,38.44, Europe
Netherlands,1977,38.58, Europe
Netherlands,1978,38.67, Europe
Netherlands,1979,38.5, Europe
Netherlands,1980,35.19, Europe
Netherlands,1981,33.5, Europe
Netherlands,1982,32, Europe
Netherlands,1983,34.22, Europe
Netherlands,1984,36.36, Europe
Netherlands,1985,38.33, Europe
Netherlands,1986,38.22, Europe
Netherlands,1987,39.44, Europe
Netherlands,1988,35.67, Europe
Netherlands,1989,36.58, Europe
Netherlands,1990,36.81, Europe
Netherlands,1991,41.07, Europe
Netherlands,1992,39.99, Europe
Netherlands,1993,41.13, Europe
Netherlands,1994,39.72, Europe
Netherlands,1995,40.8, Europe
Netherlands,1996,45.22, Europe
Netherlands,1997,42.37, Europe
Netherlands,1998,41.84, Europe
Netherlands,1999,40.88, Europe
Netherlands,2000,40.99, Europe
Netherlands,2001,41.82, Europe
Netherlands,2002,41.4, Europe
Netherlands,2003,41.68, Europe
Netherlands,2004,42.68, Europe
Netherlands,2005,41.46, Europe
Netherlands,2006,39.81, Europe
Netherlands,2007,38.81, Europe
Netherlands,2008,40.39, Europe
Netherlands,2009,41.36, Europe
Netherlands,2010,46.76, Europe
Netherlands,2011,40.93, Europe
Netherlands,2012,39.28, Europe
Netherlands,2013,39.11, Europe
Netherlands,2014,34.47, Europe
Netherlands,2015,34.08, Europe
Netherlands,2016,35.15, Europe
Netherlands,2017,36.09, Europe
Netherlands,2018,35.69, Europe
North Macedonia,1965,0, Europe
North Macedonia,1966,0, Europe
North Macedonia,1967,0, Europe
North Macedonia,1968,0, Europe
North Macedonia,1969,0, Europe
North Macedonia,1970,0, Europe
North Macedonia,1971,0, Europe
North Macedonia,1972,0, Europe
North Macedonia,1973,0, Europe
North Macedonia,1974,0, Europe
North Macedonia,1975,0, Europe
North Macedonia,1976,0, Europe
North Macedonia,1977,0, Europe
North Macedonia,1978,0, Europe
North Macedonia,1979,0, Europe
North Macedonia,1980,0, Europe
North Macedonia,1981,0, Europe
North Macedonia,1982,0, Europe
North Macedonia,1983,0, Europe
North Macedonia,1984,0, Europe
North Macedonia,1985,0, Europe
North Macedonia,1986,0, Europe
North Macedonia,1987,0, Europe
North Macedonia,1988,0, Europe
North Macedonia,1989,0, Europe
North Macedonia,1990,0, Europe
North Macedonia,1991,0, Europe
North Macedonia,1992,0, Europe
North Macedonia,1993,0, Europe
North Macedonia,1994,0, Europe
North Macedonia,1995,0, Europe
North Macedonia,1996,0, Europe
North Macedonia,1997,0, Europe
North Macedonia,1998,0.02, Europe
North Macedonia,1999,0.04, Europe
North Macedonia,2000,0.06, Europe
North Macedonia,2001,0.08, Europe
North Macedonia,2002,0.08, Europe
North Macedonia,2003,0.07, Europe
North Macedonia,2004,0.07, Europe
North Macedonia,2005,0.07, Europe
North Macedonia,2006,0.08, Europe
North Macedonia,2007,0.1, Europe
North Macedonia,2008,0.11, Europe
North Macedonia,2009,0.07, Europe
North Macedonia,2010,0.11, Europe
North Macedonia,2011,0.13, Europe
North Macedonia,2012,0.13, Europe
North Macedonia,2013,0.15, Europe
North Macedonia,2014,0.13, Europe
North Macedonia,2015,0.13, Europe
North Macedonia,2016,0.2, Europe
North Macedonia,2017,0.26, Europe
North Macedonia,2018,0.24, Europe
Norway,1965,0, Europe
Norway,1966,0, Europe
Norway,1967,0, Europe
Norway,1968,0, Europe
Norway,1969,0, Europe
Norway,1970,0, Europe
Norway,1971,0, Europe
Norway,1972,0, Europe
Norway,1973,0, Europe
Norway,1974,0, Europe
Norway,1975,0, Europe
Norway,1976,0, Europe
Norway,1977,0.4, Europe
Norway,1978,0.67, Europe
Norway,1979,0.77, Europe
Norway,1980,0.82, Europe
Norway,1981,1.01, Europe
Norway,1982,1.09, Europe
Norway,1983,1.23, Europe
Norway,1984,1.18, Europe
Norway,1985,1.25, Europe
Norway,1986,1.37, Europe
Norway,1987,1.51, Europe
Norway,1988,1.9, Europe
Norway,1989,2.11, Europe
Norway,1990,2.23, Europe
Norway,1991,2.51, Europe
Norway,1992,2.71, Europe
Norway,1993,2.85, Europe
Norway,1994,3.06, Europe
Norway,1995,3.09, Europe
Norway,1996,3.35, Europe
Norway,1997,3.87, Europe
Norway,1998,3.95, Europe
Norway,1999,3.77, Europe
Norway,2000,4.24, Europe
Norway,2001,3.93, Europe
Norway,2002,4.19, Europe
Norway,2003,4.51, Europe
Norway,2004,4.77, Europe
Norway,2005,4.37, Europe
Norway,2006,4.31, Europe
Norway,2007,4.18, Europe
Norway,2008,4.29, Europe
Norway,2009,4.1, Europe
Norway,2010,4.08, Europe
Norway,2011,4.02, Europe
Norway,2012,4, Europe
Norway,2013,3.97, Europe
Norway,2014,4.3, Europe
Norway,2015,4.51, Europe
Norway,2016,4.37, Europe
Norway,2017,4.58, Europe
Norway,2018,4.48, Europe
Other Europe,1965,0.35, Europe
Other Europe,1966,0.42, Europe
Other Europe,1967,0.49, Europe
Other Europe,1968,0.61, Europe
Other Europe,1969,0.76, Europe
Other Europe,1970,1, Europe
Other Europe,1971,1.19, Europe
Other Europe,1972,1.45, Europe
Other Europe,1973,1.58, Europe
Other Europe,1974,1.73, Europe
Other Europe,1975,1.83, Europe
Other Europe,1976,1.97, Europe
Other Europe,1977,2.08, Europe
Other Europe,1978,2.34, Europe
Other Europe,1979,2.74, Europe
Other Europe,1980,3.25, Europe
Other Europe,1981,3.23, Europe
Other Europe,1982,4.03, Europe
Other Europe,1983,4.33, Europe
Other Europe,1984,4.83, Europe
Other Europe,1985,9.67, Europe
Other Europe,1986,10.2, Europe
Other Europe,1987,11.27, Europe
Other Europe,1988,11.42, Europe
Other Europe,1989,12.01, Europe
Other Europe,1990,8.38, Europe
Other Europe,1991,7.88, Europe
Other Europe,1992,7.49, Europe
Other Europe,1993,5.17, Europe
Other Europe,1994,3.87, Europe
Other Europe,1995,3.68, Europe
Other Europe,1996,2.7, Europe
Other Europe,1997,3.46, Europe
Other Europe,1998,3.13, Europe
Other Europe,1999,2.84, Europe
Other Europe,2000,3, Europe
Other Europe,2001,3.06, Europe
Other Europe,2002,3.15, Europe
Other Europe,2003,3.2, Europe
Other Europe,2004,3.97, Europe
Other Europe,2005,3.86, Europe
Other Europe,2006,4.45, Europe
Other Europe,2007,4.27, Europe
Other Europe,2008,3.64, Europe
Other Europe,2009,2.96, Europe
Other Europe,2010,3.55, Europe
Other Europe,2011,4.22, Europe
Other Europe,2012,3.95, Europe
Other Europe,2013,4.18, Europe
Other Europe,2014,4.12, Europe
Other Europe,2015,4.52, Europe
Other Europe,2016,4.62, Europe
Other Europe,2017,5.31, Europe
Other Europe,2018,5.31, Europe
Poland,1965,1.71, Europe
Poland,1966,2.04, Europe
Poland,1967,2.49, Europe
Poland,1968,3.42, Europe
Poland,1969,4.74, Europe
Poland,1970,6.05, Europe
Poland,1971,6.65, Europe
Poland,1972,7, Europe
Poland,1973,7.28, Europe
Poland,1974,7.48, Europe
Poland,1975,8.01, Europe
Poland,1976,8.55, Europe
Poland,1977,9.07, Europe
Poland,1978,9.55, Europe
Poland,1979,9.96, Europe
Poland,1980,10.2, Europe
Poland,1981,9.62, Europe
Poland,1982,9.62, Europe
Poland,1983,9.84, Europe
Poland,1984,10.24, Europe
Poland,1985,10.38, Europe
Poland,1986,11, Europe
Poland,1987,11.36, Europe
Poland,1988,11.28, Europe
Poland,1989,11.07, Europe
Poland,1990,10.39, Europe
Poland,1991,9.69, Europe
Poland,1992,9.03, Europe
Poland,1993,9.48, Europe
Poland,1994,9.56, Europe
Poland,1995,10.46, Europe
Poland,1996,10.98, Europe
Poland,1997,10.95, Europe
Poland,1998,11.07, Europe
Poland,1999,10.77, Europe
Poland,2000,11.58, Europe
Poland,2001,12.07, Europe
Poland,2002,11.76, Europe
Poland,2003,13.1, Europe
Poland,2004,13.82, Europe
Poland,2005,14.23, Europe
Poland,2006,14.39, Europe
Poland,2007,14.39, Europe
Poland,2008,15.64, Europe
Poland,2009,15.09, Europe
Poland,2010,16.23, Europe
Poland,2011,16.45, Europe
Poland,2012,17.42, Europe
Poland,2013,17.41, Europe
Poland,2014,17.01, Europe
Poland,2015,17.1, Europe
Poland,2016,18.26, Europe
Poland,2017,19.18, Europe
Poland,2018,19.74, Europe
Portugal,1965,0, Europe
Portugal,1966,0, Europe
Portugal,1967,0, Europe
Portugal,1968,0, Europe
Portugal,1969,0, Europe
Portugal,1970,0, Europe
Portugal,1971,0, Europe
Portugal,1972,0, Europe
Portugal,1973,0, Europe
Portugal,1974,0, Europe
Portugal,1975,0, Europe
Portugal,1976,0, Europe
Portugal,1977,0, Europe
Portugal,1978,0, Europe
Portugal,1979,0, Europe
Portugal,1980,0, Europe
Portugal,1981,0, Europe
Portugal,1982,0, Europe
Portugal,1983,0, Europe
Portugal,1984,0, Europe
Portugal,1985,0, Europe
Portugal,1986,0, Europe
Portugal,1987,0, Europe
Portugal,1988,0, Europe
Portugal,1989,0, Europe
Portugal,1990,0, Europe
Portugal,1991,0, Europe
Portugal,1992,0, Europe
Portugal,1993,0, Europe
Portugal,1994,0, Europe
Portugal,1995,0, Europe
Portugal,1996,0, Europe
