country,year,oil_consumption_barrels,region
India,2015,4244.55, Asia Pacific
India,2016,4654.01, Asia Pacific
India,2017,4869.76, Asia Pacific
India,2018,5155.75, Asia Pacific
Indonesia,1965,121.97, Asia Pacific
Indonesia,1966,117.47, Asia Pacific
Indonesia,1967,114.32, Asia Pacific
Indonesia,1968,120.65, Asia Pacific
Indonesia,1969,130.46, Asia Pacific
Indonesia,1970,137.74, Asia Pacific
Indonesia,1971,142.4, Asia Pacific
Indonesia,1972,154.26, Asia Pacific
Indonesia,1973,184.44, Asia Pacific
Indonesia,1974,193.2, Asia Pacific
Indonesia,1975,221.16, Asia Pacific
Indonesia,1976,237.28, Asia Pacific
Indonesia,1977,280.87, Asia Pacific
Indonesia,1978,316.93, Asia Pacific
Indonesia,1979,345.59, Asia Pacific
Indonesia,1980,385.71, Asia Pacific
Indonesia,1981,430.79, Asia Pacific
Indonesia,1982,447.56, Asia Pacific
Indonesia,1983,438.57, Asia Pacific
Indonesia,1984,460.85, Asia Pacific
Indonesia,1985,453.86, Asia Pacific
Indonesia,1986,493.78, Asia Pacific
Indonesia,1987,510.84, Asia Pacific
Indonesia,1988,535.92, Asia Pacific
Indonesia,1989,569.52, Asia Pacific
Indonesia,1990,652.26, Asia Pacific
Indonesia,1991,692.11, Asia Pacific
Indonesia,1992,745.12, Asia Pacific
Indonesia,1993,785.84, Asia Pacific
Indonesia,1994,808.96, Asia Pacific
Indonesia,1995,864.67, Asia Pacific
Indonesia,1996,923.63, Asia Pacific
Indonesia,1997,1023.96, Asia Pacific
Indonesia,1998,977.73, Asia Pacific
Indonesia,1999,1022.32, Asia Pacific
Indonesia,2000,1147.78, Asia Pacific
Indonesia,2001,1165.2, Asia Pacific
Indonesia,2002,1209.07, Asia Pacific
Indonesia,2003,1229.79, Asia Pacific
Indonesia,2004,1307.5, Asia Pacific
Indonesia,2005,1302.61, Asia Pacific
Indonesia,2006,1244, Asia Pacific
Indonesia,2007,1318.89, Asia Pacific
Indonesia,2008,1287.55, Asia Pacific
Indonesia,2009,1320.84, Asia Pacific
Indonesia,2010,1415.19, Asia Pacific
Indonesia,2011,1590.02, Asia Pacific
Indonesia,2012,1646.11, Asia Pacific
Indonesia,2013,1676.64, Asia Pacific
Indonesia,2014,1708.05, Asia Pacific
Indonesia,2015,1570.5, Asia Pacific
Indonesia,2016,1628.45, Asia Pacific
Indonesia,2017,1696.28, Asia Pacific
Indonesia,2018,1785.14, Asia Pacific
Japan,1965,1705.08, Asia Pacific
Japan,1966,1945.19, Asia Pacific
Japan,1967,2388.41, Asia Pacific
Japan,1968,2765.21, Asia Pacific
Japan,1969,3284.04, Asia Pacific
Japan,1970,3876.21, Asia Pacific
Japan,1971,4285.45, Asia Pacific
Japan,1972,4570.64, Asia Pacific
Japan,1973,5264.6, Asia Pacific
Japan,1974,5068.19, Asia Pacific
Japan,1975,4787.59, Asia Pacific
Japan,1976,4975.96, Asia Pacific
Japan,1977,5083.19, Asia Pacific
Japan,1978,5421.1, Asia Pacific
Japan,1979,5491.07, Asia Pacific
Japan,1980,4904.69, Asia Pacific
Japan,1981,4655.73, Asia Pacific
Japan,1982,4404.27, Asia Pacific
Japan,1983,4406.01, Asia Pacific
Japan,1984,4620.92, Asia Pacific
Japan,1985,4427.59, Asia Pacific
Japan,1986,4483.8, Asia Pacific
Japan,1987,4491.02, Asia Pacific
Japan,1988,4807.05, Asia Pacific
Japan,1989,5017.18, Asia Pacific
Japan,1990,5239.57, Asia Pacific
Japan,1991,5327.59, Asia Pacific
Japan,1992,5454.87, Asia Pacific
Japan,1993,5367.24, Asia Pacific
Japan,1994,5651.82, Asia Pacific
Japan,1995,5770.78, Asia Pacific
Japan,1996,5802, Asia Pacific
Japan,1997,5756.16, Asia Pacific
Japan,1998,5525.89, Asia Pacific
Japan,1999,5637.01, Asia Pacific
Japan,2000,5542.05, Asia Pacific
Japan,2001,5392.43, Asia Pacific
Japan,2002,5311.84, Asia Pacific
Japan,2003,5417.62, Asia Pacific
Japan,2004,5269.69, Asia Pacific
Japan,2005,5353.89, Asia Pacific
Japan,2006,5173.7, Asia Pacific
Japan,2007,5013.45, Asia Pacific
Japan,2008,4846.59, Asia Pacific
Japan,2009,4389.7, Asia Pacific
Japan,2010,4441.85, Asia Pacific
Japan,2011,4441.86, Asia Pacific
Japan,2012,4701.65, Asia Pacific
Japan,2013,4516.02, Asia Pacific
Japan,2014,4302.78, Asia Pacific
Japan,2015,4150.62, Asia Pacific
Japan,2016,4019.05, Asia Pacific
Japan,2017,3975.37, Asia Pacific
Japan,2018,3853.56, Asia Pacific
Malaysia,1965,46.08, Asia Pacific
Malaysia,1966,53.75, Asia Pacific
Malaysia,1967,53.44, Asia Pacific
Malaysia,1968,53.94, Asia Pacific
Malaysia,1969,55.9, Asia Pacific
Malaysia,1970,61.79, Asia Pacific
Malaysia,1971,67.59, Asia Pacific
Malaysia,1972,74.93, Asia Pacific
Malaysia,1973,81.92, Asia Pacific
Malaysia,1974,81.67, Asia Pacific
Malaysia,1975,86.16, Asia Pacific
Malaysia,1976,95.74, Asia Pacific
Malaysia,1977,108.92, Asia Pacific
Malaysia,1978,119.02, Asia Pacific
Malaysia,1979,144.91, Asia Pacific
Malaysia,1980,163.21, Asia Pacific
Malaysia,1981,175.23, Asia Pacific
Malaysia,1982,183.59, Asia Pacific
Malaysia,1983,197.02, Asia Pacific
Malaysia,1984,193.69, Asia Pacific
Malaysia,1985,194.61, Asia Pacific
Malaysia,1986,188.01, Asia Pacific
Malaysia,1987,193.73, Asia Pacific
Malaysia,1988,209.96, Asia Pacific
Malaysia,1989,219.27, Asia Pacific
Malaysia,1990,262.64, Asia Pacific
Malaysia,1991,284.64, Asia Pacific
Malaysia,1992,308.95, Asia Pacific
Malaysia,1993,345.71, Asia Pacific
Malaysia,1994,385.48, Asia Pacific
Malaysia,1995,403.84, Asia Pacific
Malaysia,1996,445.37, Asia Pacific
Malaysia,1997,511.83, Asia Pacific
Malaysia,1998,444.96, Asia Pacific
Malaysia,1999,489.37, Asia Pacific
Malaysia,2000,494.55, Asia Pacific
Malaysia,2001,521.54, Asia Pacific
Malaysia,2002,588.1, Asia Pacific
Malaysia,2003,620.25, Asia Pacific
Malaysia,2004,633.12, Asia Pacific
Malaysia,2005,637.4, Asia Pacific
Malaysia,2006,659.77, Asia Pacific
Malaysia,2007,701.17, Asia Pacific
Malaysia,2008,672.29, Asia Pacific
Malaysia,2009,678.57, Asia Pacific
Malaysia,2010,688.04, Asia Pacific
Malaysia,2011,724.1, Asia Pacific
Malaysia,2012,757.35, Asia Pacific
Malaysia,2013,802.1, Asia Pacific
Malaysia,2014,795.84, Asia Pacific
Malaysia,2015,789.57, Asia Pacific
Malaysia,2016,806.99, Asia Pacific
Malaysia,2017,792.93, Asia Pacific
Malaysia,2018,813.79, Asia Pacific
New Zealand,1965,56.72, Asia Pacific
New Zealand,1966,62.73, Asia Pacific
New Zealand,1967,65.81, Asia Pacific
New Zealand,1968,67.43, Asia Pacific
New Zealand,1969,70.33, Asia Pacific
New Zealand,1970,82.29, Asia Pacific
New Zealand,1971,84.88, Asia Pacific
New Zealand,1972,91.02, Asia Pacific
New Zealand,1973,96.23, Asia Pacific
New Zealand,1974,92.23, Asia Pacific
New Zealand,1975,89.09, Asia Pacific
New Zealand,1976,91.37, Asia Pacific
New Zealand,1977,92.03, Asia Pacific
New Zealand,1978,88.06, Asia Pacific
New Zealand,1979,89.03, Asia Pacific
New Zealand,1980,86.27, Asia Pacific
New Zealand,1981,82.52, Asia Pacific
New Zealand,1982,82.68, Asia Pacific
New Zealand,1983,79.65, Asia Pacific
New Zealand,1984,80.92, Asia Pacific
New Zealand,1985,77.48, Asia Pacific
New Zealand,1986,62.6, Asia Pacific
New Zealand,1987,77.18, Asia Pacific
New Zealand,1988,72.14, Asia Pacific
New Zealand,1989,74.33, Asia Pacific
New Zealand,1990,82.28, Asia Pacific
New Zealand,1991,86.87, Asia Pacific
New Zealand,1992,89.38, Asia Pacific
New Zealand,1993,89.98, Asia Pacific
New Zealand,1994,106.12, Asia Pacific
New Zealand,1995,112.95, Asia Pacific
New Zealand,1996,117.71, Asia Pacific
New Zealand,1997,125.27, Asia Pacific
New Zealand,1998,127.36, Asia Pacific
New Zealand,1999,128.69, Asia Pacific
New Zealand,2000,131.53, Asia Pacific
New Zealand,2001,133.14, Asia Pacific
New Zealand,2002,137.98, Asia Pacific
New Zealand,2003,145.57, Asia Pacific
New Zealand,2004,146.63, Asia Pacific
New Zealand,2005,150.25, Asia Pacific
New Zealand,2006,152.42, Asia Pacific
New Zealand,2007,153.54, Asia Pacific
New Zealand,2008,154.27, Asia Pacific
New Zealand,2009,147.59, Asia Pacific
New Zealand,2010,150.49, Asia Pacific
New Zealand,2011,149.91, Asia Pacific
New Zealand,2012,148.44, Asia Pacific
New Zealand,2013,150.89, Asia Pacific
New Zealand,2014,153.88, Asia Pacific
New Zealand,2015,159.92, Asia Pacific
New Zealand,2016,163.01, Asia Pacific
New Zealand,2017,174.98, Asia Pacific
New Zealand,2018,172.93, Asia Pacific
Other Asia Pacific,1965,61.78, Asia Pacific
Other Asia Pacific,1966,65.28, Asia Pacific
Other Asia Pacific,1967,70.02, Asia Pacific
Other Asia Pacific,1968,73.83, Asia Pacific
Other Asia Pacific,1969,77.44, Asia Pacific
Other Asia Pacific,1970,81.14, Asia Pacific
Other Asia Pacific,1971,83.62, Asia Pacific
Other Asia Pacific,1972,93.78, Asia Pacific
Other Asia Pacific,1973,93.36, Asia Pacific
Other Asia Pacific,1974,102.46, Asia Pacific
Other Asia Pacific,1975,101.67, Asia Pacific
Other Asia Pacific,1976,107.34, Asia Pacific
Other Asia Pacific,1977,109.89, Asia Pacific
Other Asia Pacific,1978,126.68, Asia Pacific
Other Asia Pacific,1979,139.32, Asia Pacific
Other Asia Pacific,1980,155.01, Asia Pacific
Other Asia Pacific,1981,154.44, Asia Pacific
Other Asia Pacific,1982,152.99, Asia Pacific
Other Asia Pacific,1983,156.83, Asia Pacific
Other Asia Pacific,1984,147.46, Asia Pacific
Other Asia Pacific,1985,167.15, Asia Pacific
Other Asia Pacific,1986,173.61, Asia Pacific
Other Asia Pacific,1987,168.58, Asia Pacific
Other Asia Pacific,1988,168.46, Asia Pacific
Other Asia Pacific,1989,169.19, Asia Pacific
Other Asia Pacific,1990,181.06, Asia Pacific
Other Asia Pacific,1991,167.56, Asia Pacific
Other Asia Pacific,1992,155.38, Asia Pacific
Other Asia Pacific,1993,162.56, Asia Pacific
Other Asia Pacific,1994,162.07, Asia Pacific
Other Asia Pacific,1995,171.77, Asia Pacific
Other Asia Pacific,1996,183.27, Asia Pacific
Other Asia Pacific,1997,187.29, Asia Pacific
Other Asia Pacific,1998,197.12, Asia Pacific
Other Asia Pacific,1999,189.18, Asia Pacific
Other Asia Pacific,2000,203.75, Asia Pacific
Other Asia Pacific,2001,216.77, Asia Pacific
Other Asia Pacific,2002,220.68, Asia Pacific
Other Asia Pacific,2003,233.08, Asia Pacific
Other Asia Pacific,2004,234.48, Asia Pacific
Other Asia Pacific,2005,225.11, Asia Pacific
Other Asia Pacific,2006,234.3, Asia Pacific
Other Asia Pacific,2007,251.45, Asia Pacific
Other Asia Pacific,2008,248.94, Asia Pacific
Other Asia Pacific,2009,267.64, Asia Pacific
Other Asia Pacific,2010,284.74, Asia Pacific
Other Asia Pacific,2011,303.97, Asia Pacific
Other Asia Pacific,2012,329.3, Asia Pacific
Other Asia Pacific,2013,364.05, Asia Pacific
Other Asia Pacific,2014,388.46, Asia Pacific
Other Asia Pacific,2015,407.8, Asia Pacific
Other Asia Pacific,2016,435.55, Asia Pacific
Other Asia Pacific,2017,448.68, Asia Pacific
Other Asia Pacific,2018,461.45, Asia Pacific
Pakistan,1965,75.73, Asia Pacific
Pakistan,1966,77.75, Asia Pacific
Pakistan,1967,86.8, Asia Pacific
Pakistan,1968,98.63, Asia Pacific
Pakistan,1969,92.76, Asia Pacific
Pakistan,1970,91.83, Asia Pacific
Pakistan,1971,87.11, Asia Pacific
Pakistan,1972,71.2, Asia Pacific
Pakistan,1973,73.21, Asia Pacific
Pakistan,1974,78.96, Asia Pacific
Pakistan,1975,82.21, Asia Pacific
Pakistan,1976,82.28, Asia Pacific
Pakistan,1977,87.11, Asia Pacific
Pakistan,1978,92.02, Asia Pacific
Pakistan,1979,98.66, Asia Pacific
Pakistan,1980,102.61, Asia Pacific
Pakistan,1981,109.07, Asia Pacific
Pakistan,1982,119.8, Asia Pacific
Pakistan,1983,131.67, Asia Pacific
Pakistan,1984,142.12, Asia Pacific
Pakistan,1985,151.97, Asia Pacific
Pakistan,1986,163.94, Asia Pacific
Pakistan,1987,179.81, Asia Pacific
Pakistan,1988,193.19, Asia Pacific
Pakistan,1989,207.29, Asia Pacific
Pakistan,1990,216.35, Asia Pacific
Pakistan,1991,227.1, Asia Pacific
Pakistan,1992,246.79, Asia Pacific
Pakistan,1993,269, Asia Pacific
Pakistan,1994,287.86, Asia Pacific
Pakistan,1995,311.68, Asia Pacific
Pakistan,1996,326.42, Asia Pacific
Pakistan,1997,336.78, Asia Pacific
Pakistan,1998,348.4, Asia Pacific
Pakistan,1999,361.33, Asia Pacific
Pakistan,2000,372.04, Asia Pacific
Pakistan,2001,366.33, Asia Pacific
Pakistan,2002,357.75, Asia Pacific
Pakistan,2003,320.16, Asia Pacific
Pakistan,2004,324.54, Asia Pacific
Pakistan,2005,309.83, Asia Pacific
Pakistan,2006,353.84, Asia Pacific
Pakistan,2007,384.04, Asia Pacific
Pakistan,2008,389.29, Asia Pacific
Pakistan,2009,414.96, Asia Pacific
Pakistan,2010,411.2, Asia Pacific
Pakistan,2011,414.27, Asia Pacific
Pakistan,2012,402.29, Asia Pacific
Pakistan,2013,441.9, Asia Pacific
Pakistan,2014,457.95, Asia Pacific
Pakistan,2015,505.3, Asia Pacific
Pakistan,2016,566.02, Asia Pacific
Pakistan,2017,588.62, Asia Pacific
Pakistan,2018,498.2, Asia Pacific
Philippines,1965,84.59, Asia Pacific
Philippines,1966,92.28, Asia Pacific
Philippines,1967,103.99, Asia Pacific
Philippines,1968,118.34, Asia Pacific
Philippines,1969,127.19, Asia Pacific
Philippines,1970,144.43, Asia Pacific
Philippines,1971,167.84, Asia Pacific
Philippines,1972,164.26, Asia Pacific
Philippines,1973,192.74, Asia Pacific
Philippines,1974,180.02, Asia Pacific
Philippines,1975,194.11, Asia Pacific
Philippines,1976,198.61, Asia Pacific
Philippines,1977,217.11, Asia Pacific
Philippines,1978,223.86, Asia Pacific
Philippines,1979,230.6, Asia Pacific
Philippines,1980,214.82, Asia Pacific
Philippines,1981,202.59, Asia Pacific
Philippines,1982,195.23, Asia Pacific
Philippines,1983,203.85, Asia Pacific
Philippines,1984,167.44, Asia Pacific
Philippines,1985,150.26, Asia Pacific
Philippines,1986,157.92, Asia Pacific
Philippines,1987,182.81, Asia Pacific
Philippines,1988,197.13, Asia Pacific
Philippines,1989,222.31, Asia Pacific
Philippines,1990,232.84, Asia Pacific
Philippines,1991,225.67, Asia Pacific
Philippines,1992,276.67, Asia Pacific
Philippines,1993,287.99, Asia Pacific
Philippines,1994,304.02, Asia Pacific
Philippines,1995,341.66, Asia Pacific
Philippines,1996,357.58, Asia Pacific
Philippines,1997,386.57, Asia Pacific
Philippines,1998,389.75, Asia Pacific
Philippines,1999,372.46, Asia Pacific
Philippines,2000,346.44, Asia Pacific
Philippines,2001,344.94, Asia Pacific
Philippines,2002,329.42, Asia Pacific
Philippines,2003,328.54, Asia Pacific
Philippines,2004,336.26, Asia Pacific
Philippines,2005,313.91, Asia Pacific
Philippines,2006,283.29, Asia Pacific
Philippines,2007,295.08, Asia Pacific
Philippines,2008,282.81, Asia Pacific
Philippines,2009,299.63, Asia Pacific
Philippines,2010,312.61, Asia Pacific
Philippines,2011,298, Asia Pacific
Philippines,2012,308.98, Asia Pacific
Philippines,2013,326.44, Asia Pacific
Philippines,2014,346.78, Asia Pacific
Philippines,2015,396.88, Asia Pacific
Philippines,2016,427.05, Asia Pacific
Philippines,2017,459.03, Asia Pacific
Philippines,2018,465.97, Asia Pacific
Singapore,1965,76.5, Asia Pacific
Singapore,1966,87.41, Asia Pacific
Singapore,1967,104.37, Asia Pacific
Singapore,1968,128.88, Asia Pacific
Singapore,1969,127.08, Asia Pacific
Singapore,1970,138.04, Asia Pacific
Singapore,1971,120.72, Asia Pacific
Singapore,1972,150.32, Asia Pacific
Singapore,1973,142.61, Asia Pacific
Singapore,1974,140.12, Asia Pacific
Singapore,1975,137.4, Asia Pacific
Singapore,1976,162.43, Asia Pacific
Singapore,1977,163.64, Asia Pacific
Singapore,1978,169.82, Asia Pacific
Singapore,1979,181.09, Asia Pacific
Singapore,1980,179.41, Asia Pacific
Singapore,1981,206.33, Asia Pacific
Singapore,1982,201.71, Asia Pacific
Singapore,1983,213.36, Asia Pacific
Singapore,1984,224.82, Asia Pacific
Singapore,1985,230.01, Asia Pacific
Singapore,1986,265.39, Asia Pacific
Singapore,1987,280.19, Asia Pacific
Singapore,1988,322.28, Asia Pacific
Singapore,1989,367, Asia Pacific
Singapore,1990,444.27, Asia Pacific
Singapore,1991,451.78, Asia Pacific
Singapore,1992,463.65, Asia Pacific
Singapore,1993,504.49, Asia Pacific
Singapore,1994,578.36, Asia Pacific
Singapore,1995,605.82, Asia Pacific
Singapore,1996,612.11, Asia Pacific
Singapore,1997,648.56, Asia Pacific
Singapore,1998,661.51, Asia Pacific
Singapore,1999,655.67, Asia Pacific
Singapore,2000,696.11, Asia Pacific
Singapore,2001,753.06, Asia Pacific
Singapore,2002,736.42, Asia Pacific
Singapore,2003,686.56, Asia Pacific
Singapore,2004,757.99, Asia Pacific
Singapore,2005,796.04, Asia Pacific
Singapore,2006,847.64, Asia Pacific
Singapore,2007,921.43, Asia Pacific
Singapore,2008,973.32, Asia Pacific
Singapore,2009,1049.25, Asia Pacific
Singapore,2010,1156.74, Asia Pacific
Singapore,2011,1208.1, Asia Pacific
Singapore,2012,1202.19, Asia Pacific
Singapore,2013,1225.1, Asia Pacific
Singapore,2014,1268.26, Asia Pacific
Singapore,2015,1338, Asia Pacific
Singapore,2016,1385.37, Asia Pacific
Singapore,2017,1419.06, Asia Pacific
Singapore,2018,1448.79, Asia Pacific
South Korea,1965,24.95, Asia Pacific
South Korea,1966,37.37, Asia Pacific
South Korea,1967,64.73, Asia Pacific
South Korea,1968,95.42, Asia Pacific
South Korea,1969,129.79, Asia Pacific
South Korea,1970,162.12, Asia Pacific
South Korea,1971,183.12, Asia Pacific
South Korea,1972,190.53, Asia Pacific
South Korea,1973,235.13, Asia Pacific
South Korea,1974,243.64, Asia Pacific
South Korea,1975,277.34, Asia Pacific
South Korea,1976,310.18, Asia Pacific
South Korea,1977,371.21, Asia Pacific
South Korea,1978,425.9, Asia Pacific
South Korea,1979,480.45, Asia Pacific
South Korea,1980,475.88, Asia Pacific
South Korea,1981,473.59, Asia Pacific
South Korea,1982,471.29, Asia Pacific
South Korea,1983,497.18, Asia Pacific
South Korea,1984,501.11, Asia Pacific
South Korea,1985,537.35, Asia Pacific
South Korea,1986,588.4, Asia Pacific
South Korea,1987,621.6, Asia Pacific
South Korea,1988,739.14, Asia Pacific
South Korea,1989,854.98, Asia Pacific
South Korea,1990,1040.61, Asia Pacific
South Korea,1991,1256.65, Asia Pacific
South Korea,1992,1523.76, Asia Pacific
South Korea,1993,1681.53, Asia Pacific
South Korea,1994,1847.54, Asia Pacific
South Korea,1995,2016.88, Asia Pacific
South Korea,1996,2152.98, Asia Pacific
South Korea,1997,2388.16, Asia Pacific
South Korea,1998,2048.97, Asia Pacific
South Korea,1999,2197.04, Asia Pacific
South Korea,2000,2260.07, Asia Pacific
South Korea,2001,2263.3, Asia Pacific
South Korea,2002,2316.76, Asia Pacific
South Korea,2003,2337.41, Asia Pacific
South Korea,2004,2294.23, Asia Pacific
South Korea,2005,2312.34, Asia Pacific
South Korea,2006,2321.3, Asia Pacific
South Korea,2007,2401.06, Asia Pacific
South Korea,2008,2312.3, Asia Pacific
South Korea,2009,2344.55, Asia Pacific
South Korea,2010,2377.92, Asia Pacific
South Korea,2011,2401.45, Asia Pacific
South Korea,2012,2466.05, Asia Pacific
South Korea,2013,2463.5, Asia Pacific
South Korea,2014,2462.97, Asia Pacific
South Korea,2015,2586.75, Asia Pacific
South Korea,2016,2780.56, Asia Pacific
South Korea,2017,2810.71, Asia Pacific
South Korea,2018,2792.66, Asia Pacific
Sri Lanka,1965,9.35, Asia Pacific
Sri Lanka,1966,9.58, Asia Pacific
Sri Lanka,1967,9.81, Asia Pacific
Sri Lanka,1968,10.01, Asia Pacific
Sri Lanka,1969,10.27, Asia Pacific
Sri Lanka,1970,20.6, Asia Pacific
Sri Lanka,1971,18.92, Asia Pacific
Sri Lanka,1972,20.45, Asia Pacific
Sri Lanka,1973,21.27, Asia Pacific
Sri Lanka,1974,16.86, Asia Pacific
Sri Lanka,1975,16.35, Asia Pacific
Sri Lanka,1976,16.21, Asia Pacific
Sri Lanka,1977,17.27, Asia Pacific
Sri Lanka,1978,20.09, Asia Pacific
Sri Lanka,1979,20.63, Asia Pacific
Sri Lanka,1980,20.74, Asia Pacific
Sri Lanka,1981,24.62, Asia Pacific
Sri Lanka,1982,27.66, Asia Pacific
Sri Lanka,1983,30.15, Asia Pacific
Sri Lanka,1984,25.47, Asia Pacific
Sri Lanka,1985,23.38, Asia Pacific
Sri Lanka,1986,23.44, Asia Pacific
Sri Lanka,1987,26.7, Asia Pacific
Sri Lanka,1988,26.28, Asia Pacific
Sri Lanka,1989,25.18, Asia Pacific
Sri Lanka,1990,27.1, Asia Pacific
Sri Lanka,1991,28.4, Asia Pacific
Sri Lanka,1992,33.18, Asia Pacific
Sri Lanka,1993,32.54, Asia Pacific
Sri Lanka,1994,36.08, Asia Pacific
Sri Lanka,1995,39.1, Asia Pacific
Sri Lanka,1996,47.33, Asia Pacific
Sri Lanka,1997,51.41, Asia Pacific
Sri Lanka,1998,54.82, Asia Pacific
Sri Lanka,1999,59.91, Asia Pacific
Sri Lanka,2000,70.41, Asia Pacific
Sri Lanka,2001,69.44, Asia Pacific
Sri Lanka,2002,73.51, Asia Pacific
Sri Lanka,2003,73.36, Asia Pacific
Sri Lanka,2004,72.88, Asia Pacific
Sri Lanka,2005,82.53, Asia Pacific
Sri Lanka,2006,85.97, Asia Pacific
Sri Lanka,2007,91.31, Asia Pacific
Sri Lanka,2008,82.76, Asia Pacific
Sri Lanka,2009,87.22, Asia Pacific
Sri Lanka,2010,87.03, Asia Pacific
Sri Lanka,2011,91.69, Asia Pacific
Sri Lanka,2012,95.39, Asia Pacific
Sri Lanka,2013,82.03, Asia Pacific
Sri Lanka,2014,70.59, Asia Pacific
Sri Lanka,2015,89.56, Asia Pacific
Sri Lanka,2016,105.18, Asia Pacific
Sri Lanka,2017,113.36, Asia Pacific
Sri Lanka,2018,111.94, Asia Pacific
Taiwan,1965,43.86, Asia Pacific
Taiwan,1966,51.78, Asia Pacific
Taiwan,1967,61.37, Asia Pacific
Taiwan,1968,72.86, Asia Pacific
Taiwan,1969,87.34, Asia Pacific
Taiwan,1970,104.73, Asia Pacific
Taiwan,1971,145.16, Asia Pacific
Taiwan,1972,156.2, Asia Pacific
Taiwan,1973,199.93, Asia Pacific
Taiwan,1974,179.73, Asia Pacific
Taiwan,1975,208.84, Asia Pacific
Taiwan,1976,268.45, Asia Pacific
Taiwan,1977,298.3, Asia Pacific
Taiwan,1978,348.83, Asia Pacific
Taiwan,1979,352.15, Asia Pacific
Taiwan,1980,364.29, Asia Pacific
Taiwan,1981,323.84, Asia Pacific
Taiwan,1982,313.23, Asia Pacific
Taiwan,1983,322.39, Asia Pacific
Taiwan,1984,316.35, Asia Pacific
Taiwan,1985,392.47, Asia Pacific
Taiwan,1986,433.65, Asia Pacific
Taiwan,1987,451.71, Asia Pacific
Taiwan,1988,512.83, Asia Pacific
Taiwan,1989,568.01, Asia Pacific
Taiwan,1990,588.74, Asia Pacific
Taiwan,1991,608.49, Asia Pacific
Taiwan,1992,625.42, Asia Pacific
Taiwan,1993,670.08, Asia Pacific
Taiwan,1994,711.92, Asia Pacific
Taiwan,1995,766.07, Asia Pacific
Taiwan,1996,769.55, Asia Pacific
Taiwan,1997,800.29, Asia Pacific
Taiwan,1998,824.56, Asia Pacific
Taiwan,1999,886.33, Asia Pacific
Taiwan,2000,916.04, Asia Pacific
Taiwan,2001,964.9, Asia Pacific
Taiwan,2002,972.15, Asia Pacific
Taiwan,2003,1014.91, Asia Pacific
Taiwan,2004,1060.53, Asia Pacific
Taiwan,2005,1056.72, Asia Pacific
Taiwan,2006,1056.37, Asia Pacific
Taiwan,2007,1115.34, Asia Pacific
Taiwan,2008,1009.59, Asia Pacific
Taiwan,2009,1021.64, Asia Pacific
Taiwan,2010,1043.41, Asia Pacific
Taiwan,2011,950.45, Asia Pacific
Taiwan,2012,949.61, Asia Pacific
Taiwan,2013,981.14, Asia Pacific
Taiwan,2014,1012.64, Asia Pacific
Taiwan,2015,1021.24, Asia Pacific
Taiwan,2016,1046.14, Asia Pacific
Taiwan,2017,1069.11, Asia Pacific
Taiwan,2018,1074.72, Asia Pacific
Thailand,1965,47.56, Asia Pacific
Thailand,1966,55.99, Asia Pacific
Thailand,1967,61.97, Asia Pacific
Thailand,1968,81.13, Asia Pacific
Thailand,1969,87.97, Asia Pacific
Thailand,1970,102.81, Asia Pacific
Thailand,1971,114.39, Asia Pacific
Thailand,1972,142.75, Asia Pacific
Thailand,1973,151.43, Asia Pacific
Thailand,1974,153.65, Asia Pacific
Thailand,1975,167.9, Asia Pacific
Thailand,1976,175.97, Asia Pacific
Thailand,1977,197.95, Asia Pacific
Thailand,1978,221.28, Asia Pacific
Thailand,1979,225.11, Asia Pacific
Thailand,1980,232.51, Asia Pacific
Thailand,1981,223.65, Asia Pacific
Thailand,1982,205.85, Asia Pacific
Thailand,1983,231.31, Asia Pacific
Thailand,1984,241.31, Asia Pacific
Thailand,1985,231.56, Asia Pacific
Thailand,1986,240.93, Asia Pacific
Thailand,1987,263.97, Asia Pacific
Thailand,1988,297.77, Asia Pacific
Thailand,1989,349.94, Asia Pacific
Thailand,1990,423.96, Asia Pacific
Thailand,1991,452.19, Asia Pacific
Thailand,1992,507.67, Asia Pacific
Thailand,1993,590.03, Asia Pacific
Thailand,1994,655.47, Asia Pacific
Thailand,1995,712.7, Asia Pacific
Thailand,1996,792.13, Asia Pacific
Thailand,1997,805.26, Asia Pacific
Thailand,1998,741.66, Asia Pacific
Thailand,1999,794.71, Asia Pacific
Thailand,2000,763.33, Asia Pacific
Thailand,2001,765.9, Asia Pacific
Thailand,2002,845.89, Asia Pacific
Thailand,2003,939.87, Asia Pacific
Thailand,2004,1002.64, Asia Pacific
Thailand,2005,1014.44, Asia Pacific
Thailand,2006,987.83, Asia Pacific
Thailand,2007,1030.15, Asia Pacific
Thailand,2008,1016.27, Asia Pacific
Thailand,2009,1075.06, Asia Pacific
Thailand,2010,1121.28, Asia Pacific
Thailand,2011,1184.36, Asia Pacific
Thailand,2012,1250.04, Asia Pacific
Thailand,2013,1298.61, Asia Pacific
Thailand,2014,1309.37, Asia Pacific
Thailand,2015,1360.01, Asia Pacific
Thailand,2016,1395.6, Asia Pacific
Thailand,2017,1444.15, Asia Pacific
Thailand,2018,1477.83, Asia Pacific
Vietnam,1965,31.35, Asia Pacific
Vietnam,1966,68.51, Asia Pacific
Vietnam,1967,100.34, Asia Pacific
Vietnam,1968,102.08, Asia Pacific
Vietnam,1969,123.71, Asia Pacific
Vietnam,1970,128.26, Asia Pacific
Vietnam,1971,108.5, Asia Pacific
Vietnam,1972,111.72, Asia Pacific
