country,year,primary_energy_consumption,region
Central America,1970,5.29, S. & Cent. America
Central America,1971,5.57, S. & Cent. America
Central America,1972,6.04, S. & Cent. America
Central America,1973,6.34, S. & Cent. America
Central America,1974,6.51, S. & Cent. America
Central America,1975,7.15, S. & Cent. America
Central America,1976,7.44, S. & Cent. America
Central America,1977,7.58, S. & Cent. America
Central America,1978,7.91, S. & Cent. America
Central America,1979,8.05, S. & Cent. America
Central America,1980,7.79, S. & Cent. America
Central America,1981,7.89, S. & Cent. America
Central America,1982,7.87, S. & Cent. America
Central America,1983,7.93, S. & Cent. America
Central America,1984,8.02, S. & Cent. America
Central America,1985,8.2, S. & Cent. America
Central America,1986,8.48, S. & Cent. America
Central America,1987,9.04, S. & Cent. America
Central America,1988,8.96, S. & Cent. America
Central America,1989,9.52, S. & Cent. America
Central America,1990,9.86, S. & Cent. America
Central America,1991,10.45, S. & Cent. America
Central America,1992,11.47, S. & Cent. America
Central America,1993,12.31, S. & Cent. America
Central America,1994,13.08, S. & Cent. America
Central America,1995,14.13, S. & Cent. America
Central America,1996,14.33, S. & Cent. America
Central America,1997,15.13, S. & Cent. America
Central America,1998,16.82, S. & Cent. America
Central America,1999,17.35, S. & Cent. America
Central America,2000,18.12, S. & Cent. America
Central America,2001,18.79, S. & Cent. America
Central America,2002,19.09, S. & Cent. America
Central America,2003,19.97, S. & Cent. America
Central America,2004,20.58, S. & Cent. America
Central America,2005,20.79, S. & Cent. America
Central America,2006,21.93, S. & Cent. America
Central America,2007,23.01, S. & Cent. America
Central America,2008,23.62, S. & Cent. America
Central America,2009,23.21, S. & Cent. America
Central America,2010,24.16, S. & Cent. America
Central America,2011,25.43, S. & Cent. America
Central America,2012,26.34, S. & Cent. America
Central America,2013,26.61, S. & Cent. America
Central America,2014,27.49, S. & Cent. America
Central America,2015,29.94, S. & Cent. America
Central America,2016,31.3, S. & Cent. America
Central America,2017,32.13, S. & Cent. America
Central America,2018,33.67, S. & Cent. America
Chile,1965,6.17, S. & Cent. America
Chile,1966,6.61, S. & Cent. America
Chile,1967,6.74, S. & Cent. America
Chile,1968,6.74, S. & Cent. America
Chile,1969,7.25, S. & Cent. America
Chile,1970,7.65, S. & Cent. America
Chile,1971,8.18, S. & Cent. America
Chile,1972,8.41, S. & Cent. America
Chile,1973,8.14, S. & Cent. America
Chile,1974,8.03, S. & Cent. America
Chile,1975,7.23, S. & Cent. America
Chile,1976,7.58, S. & Cent. America
Chile,1977,7.84, S. & Cent. America
Chile,1978,8.32, S. & Cent. America
Chile,1979,8.58, S. & Cent. America
Chile,1980,8.86, S. & Cent. America
Chile,1981,9.08, S. & Cent. America
Chile,1982,8.31, S. & Cent. America
Chile,1983,8.48, S. & Cent. America
Chile,1984,8.89, S. & Cent. America
Chile,1985,9.15, S. & Cent. America
Chile,1986,9.55, S. & Cent. America
Chile,1987,10.02, S. & Cent. America
Chile,1988,11.21, S. & Cent. America
Chile,1989,12.41, S. & Cent. America
Chile,1990,13.09, S. & Cent. America
Chile,1991,14.63, S. & Cent. America
Chile,1992,16.15, S. & Cent. America
Chile,1993,17.08, S. & Cent. America
Chile,1994,17.97, S. & Cent. America
Chile,1995,19.36, S. & Cent. America
Chile,1996,20.58, S. & Cent. America
Chile,1997,23.55, S. & Cent. America
Chile,1998,23.7, S. & Cent. America
Chile,1999,24.75, S. & Cent. America
Chile,2000,26.11, S. & Cent. America
Chile,2001,26.29, S. & Cent. America
Chile,2002,27.24, S. & Cent. America
Chile,2003,27.13, S. & Cent. America
Chile,2004,28.56, S. & Cent. America
Chile,2005,29.7, S. & Cent. America
Chile,2006,31.75, S. & Cent. America
Chile,2007,32.49, S. & Cent. America
Chile,2008,32.17, S. & Cent. America
Chile,2009,31.55, S. & Cent. America
Chile,2010,31.72, S. & Cent. America
Chile,2011,34.5, S. & Cent. America
Chile,2012,35.32, S. & Cent. America
Chile,2013,35.7, S. & Cent. America
Chile,2014,35.07, S. & Cent. America
Chile,2015,35.91, S. & Cent. America
Chile,2016,37.67, S. & Cent. America
Chile,2017,38.31, S. & Cent. America
Chile,2018,40.1, S. & Cent. America
Colombia,1965,7.54, S. & Cent. America
Colombia,1966,8.22, S. & Cent. America
Colombia,1967,8.75, S. & Cent. America
Colombia,1968,9.21, S. & Cent. America
Colombia,1969,9.37, S. & Cent. America
Colombia,1970,10.22, S. & Cent. America
Colombia,1971,10.04, S. & Cent. America
Colombia,1972,11.27, S. & Cent. America
Colombia,1973,11.25, S. & Cent. America
Colombia,1974,12.6, S. & Cent. America
Colombia,1975,12.85, S. & Cent. America
Colombia,1976,13.39, S. & Cent. America
Colombia,1977,13.69, S. & Cent. America
Colombia,1978,14.63, S. & Cent. America
Colombia,1979,15.54, S. & Cent. America
Colombia,1980,15.79, S. & Cent. America
Colombia,1981,16.18, S. & Cent. America
Colombia,1982,16.91, S. & Cent. America
Colombia,1983,17.78, S. & Cent. America
Colombia,1984,18.24, S. & Cent. America
Colombia,1985,18.95, S. & Cent. America
Colombia,1986,19.54, S. & Cent. America
Colombia,1987,21.25, S. & Cent. America
Colombia,1988,21.25, S. & Cent. America
Colombia,1989,22.35, S. & Cent. America
Colombia,1990,20.87, S. & Cent. America
Colombia,1991,21.68, S. & Cent. America
Colombia,1992,22.76, S. & Cent. America
Colombia,1993,25.02, S. & Cent. America
Colombia,1994,26.83, S. & Cent. America
Colombia,1995,27.26, S. & Cent. America
Colombia,1996,27.93, S. & Cent. America
Colombia,1997,28.8, S. & Cent. America
Colombia,1998,28.98, S. & Cent. America
Colombia,1999,26.74, S. & Cent. America
Colombia,2000,26.09, S. & Cent. America
Colombia,2001,25.7, S. & Cent. America
Colombia,2002,25.63, S. & Cent. America
Colombia,2003,26.58, S. & Cent. America
Colombia,2004,27.09, S. & Cent. America
Colombia,2005,27.2, S. & Cent. America
Colombia,2006,30.57, S. & Cent. America
Colombia,2007,30.73, S. & Cent. America
Colombia,2008,33.27, S. & Cent. America
Colombia,2009,31.79, S. & Cent. America
Colombia,2010,34.08, S. & Cent. America
Colombia,2011,35.72, S. & Cent. America
Colombia,2012,38.28, S. & Cent. America
Colombia,2013,38.85, S. & Cent. America
Colombia,2014,41.01, S. & Cent. America
Colombia,2015,41.31, S. & Cent. America
Colombia,2016,44.24, S. & Cent. America
Colombia,2017,45.51, S. & Cent. America
Colombia,2018,46.95, S. & Cent. America
Ecuador,1965,0.76, S. & Cent. America
Ecuador,1966,0.8, S. & Cent. America
Ecuador,1967,0.87, S. & Cent. America
Ecuador,1968,1.02, S. & Cent. America
Ecuador,1969,1.09, S. & Cent. America
Ecuador,1970,1.29, S. & Cent. America
Ecuador,1971,1.42, S. & Cent. America
Ecuador,1972,1.59, S. & Cent. America
Ecuador,1973,1.58, S. & Cent. America
Ecuador,1974,1.83, S. & Cent. America
Ecuador,1975,1.82, S. & Cent. America
Ecuador,1976,2.02, S. & Cent. America
Ecuador,1977,2.49, S. & Cent. America
Ecuador,1978,2.57, S. & Cent. America
Ecuador,1979,2.67, S. & Cent. America
Ecuador,1980,3.38, S. & Cent. America
Ecuador,1981,3.74, S. & Cent. America
Ecuador,1982,4.11, S. & Cent. America
Ecuador,1983,4.06, S. & Cent. America
Ecuador,1984,4.56, S. & Cent. America
Ecuador,1985,5.15, S. & Cent. America
Ecuador,1986,5.38, S. & Cent. America
Ecuador,1987,5.54, S. & Cent. America
Ecuador,1988,5.47, S. & Cent. America
Ecuador,1989,5.61, S. & Cent. America
Ecuador,1990,5.69, S. & Cent. America
Ecuador,1991,6.32, S. & Cent. America
Ecuador,1992,6.15, S. & Cent. America
Ecuador,1993,6.59, S. & Cent. America
Ecuador,1994,7.18, S. & Cent. America
Ecuador,1995,6.69, S. & Cent. America
Ecuador,1996,7.6, S. & Cent. America
Ecuador,1997,8.47, S. & Cent. America
Ecuador,1998,8.6, S. & Cent. America
Ecuador,1999,8.09, S. & Cent. America
Ecuador,2000,8.61, S. & Cent. America
Ecuador,2001,8.71, S. & Cent. America
Ecuador,2002,8.59, S. & Cent. America
Ecuador,2003,8.73, S. & Cent. America
Ecuador,2004,9.65, S. & Cent. America
Ecuador,2005,10.24, S. & Cent. America
Ecuador,2006,10.84, S. & Cent. America
Ecuador,2007,11.38, S. & Cent. America
Ecuador,2008,12.11, S. & Cent. America
Ecuador,2009,11.88, S. & Cent. America
Ecuador,2010,13.22, S. & Cent. America
Ecuador,2011,14.01, S. & Cent. America
Ecuador,2012,14.82, S. & Cent. America
Ecuador,2013,15.32, S. & Cent. America
Ecuador,2014,16.11, S. & Cent. America
Ecuador,2015,16.07, S. & Cent. America
Ecuador,2016,16.03, S. & Cent. America
Ecuador,2017,16.66, S. & Cent. America
Ecuador,2018,17.63, S. & Cent. America
Other Caribbean,1965,15.03, S. & Cent. America
Other Caribbean,1966,15.72, S. & Cent. America
Other Caribbean,1967,16.37, S. & Cent. America
Other Caribbean,1968,16.84, S. & Cent. America
Other Caribbean,1969,17.87, S. & Cent. America
Other Caribbean,1970,19.33, S. & Cent. America
Other Caribbean,1971,27.68, S. & Cent. America
Other Caribbean,1972,28.55, S. & Cent. America
Other Caribbean,1973,31.09, S. & Cent. America
Other Caribbean,1974,30.95, S. & Cent. America
Other Caribbean,1975,29.89, S. & Cent. America
Other Caribbean,1976,31.06, S. & Cent. America
Other Caribbean,1977,32.04, S. & Cent. America
Other Caribbean,1978,33.11, S. & Cent. America
Other Caribbean,1979,34.87, S. & Cent. America
Other Caribbean,1980,38.53, S. & Cent. America
Other Caribbean,1981,39.04, S. & Cent. America
Other Caribbean,1982,35.36, S. & Cent. America
Other Caribbean,1983,35.06, S. & Cent. America
Other Caribbean,1984,35.51, S. & Cent. America
Other Caribbean,1985,33.07, S. & Cent. America
Other Caribbean,1986,32.98, S. & Cent. America
Other Caribbean,1987,34.02, S. & Cent. America
Other Caribbean,1988,34.09, S. & Cent. America
Other Caribbean,1989,35.4, S. & Cent. America
Other Caribbean,1990,35.36, S. & Cent. America
Other Caribbean,1991,34.38, S. & Cent. America
Other Caribbean,1992,32.59, S. & Cent. America
Other Caribbean,1993,32.46, S. & Cent. America
Other Caribbean,1994,33.99, S. & Cent. America
Other Caribbean,1995,34.19, S. & Cent. America
Other Caribbean,1996,35.48, S. & Cent. America
Other Caribbean,1997,38.56, S. & Cent. America
Other Caribbean,1998,40.04, S. & Cent. America
Other Caribbean,1999,38.42, S. & Cent. America
Other Caribbean,2000,42.6, S. & Cent. America
Other Caribbean,2001,43.36, S. & Cent. America
Other Caribbean,2002,44.08, S. & Cent. America
Other Caribbean,2003,45.11, S. & Cent. America
Other Caribbean,2004,45.62, S. & Cent. America
Other Caribbean,2005,45.8, S. & Cent. America
Other Caribbean,2006,46.87, S. & Cent. America
Other Caribbean,2007,45.63, S. & Cent. America
Other Caribbean,2008,43.56, S. & Cent. America
Other Caribbean,2009,41.23, S. & Cent. America
Other Caribbean,2010,41.13, S. & Cent. America
Other Caribbean,2011,41.75, S. & Cent. America
Other Caribbean,2012,40.54, S. & Cent. America
Other Caribbean,2013,39.39, S. & Cent. America
Other Caribbean,2014,39.52, S. & Cent. America
Other Caribbean,2015,40.27, S. & Cent. America
Other Caribbean,2016,41.6, S. & Cent. America
Other Caribbean,2017,41.67, S. & Cent. America
Other Caribbean,2018,42.41, S. & Cent. America
Other South America,1965,2.65, S. & Cent. America
Other South America,1966,3.01, S. & Cent. America
Other South America,1967,3.2, S. & Cent. America
Other South America,1968,3.32, S. & Cent. America
Other South America,1969,3.54, S. & Cent. America
Other South America,1970,3.76, S. & Cent. America
Other South America,1971,4.15, S. & Cent. America
Other South America,1972,4.64, S. & Cent. America
Other South America,1973,4.79, S. & Cent. America
Other South America,1974,4.37, S. & Cent. America
Other South America,1975,4.88, S. & Cent. America
Other South America,1976,4.95, S. & Cent. America
Other South America,1977,5.28, S. & Cent. America
Other South America,1978,5.86, S. & Cent. America
Other South America,1979,6.13, S. & Cent. America
Other South America,1980,6.47, S. & Cent. America
Other South America,1981,6.12, S. & Cent. America
Other South America,1982,5.93, S. & Cent. America
Other South America,1983,5.68, S. & Cent. America
Other South America,1984,5.75, S. & Cent. America
Other South America,1985,6.64, S. & Cent. America
Other South America,1986,8.63, S. & Cent. America
Other South America,1987,10.15, S. & Cent. America
Other South America,1988,10.79, S. & Cent. America
Other South America,1989,11.82, S. & Cent. America
Other South America,1990,12.74, S. & Cent. America
Other South America,1991,13.46, S. & Cent. America
Other South America,1992,13.65, S. & Cent. America
Other South America,1993,14.77, S. & Cent. America
Other South America,1994,16.53, S. & Cent. America
Other South America,1995,18.55, S. & Cent. America
Other South America,1996,19.42, S. & Cent. America
Other South America,1997,21.05, S. & Cent. America
Other South America,1998,21.89, S. & Cent. America
Other South America,1999,21.91, S. & Cent. America
Other South America,2000,21.47, S. & Cent. America
Other South America,2001,19.97, S. & Cent. America
Other South America,2002,20.73, S. & Cent. America
Other South America,2003,21.8, S. & Cent. America
Other South America,2004,21.54, S. & Cent. America
Other South America,2005,21.84, S. & Cent. America
Other South America,2006,21.91, S. & Cent. America
Other South America,2007,23.67, S. & Cent. America
Other South America,2008,24.42, S. & Cent. America
Other South America,2009,25.17, S. & Cent. America
Other South America,2010,26.52, S. & Cent. America
Other South America,2011,27.4, S. & Cent. America
Other South America,2012,28.23, S. & Cent. America
Other South America,2013,29.11, S. & Cent. America
Other South America,2014,28.71, S. & Cent. America
Other South America,2015,29.26, S. & Cent. America
Other South America,2016,31.73, S. & Cent. America
Other South America,2017,31.3, S. & Cent. America
Other South America,2018,31.71, S. & Cent. America
Peru,1965,4.78, S. & Cent. America
Peru,1966,5.82, S. & Cent. America
Peru,1967,5.92, S. & Cent. America
Peru,1968,6.03, S. & Cent. America
Peru,1969,6.07, S. & Cent. America
Peru,1970,6.33, S. & Cent. America
Peru,1971,6.54, S. & Cent. America
Peru,1972,5.85, S. & Cent. America
Peru,1973,6.72, S. & Cent. America
Peru,1974,7.8, S. & Cent. America
Peru,1975,8.03, S. & Cent. America
Peru,1976,8.15, S. & Cent. America
Peru,1977,8.2, S. & Cent. America
Peru,1978,8.16, S. & Cent. America
Peru,1979,8.48, S. & Cent. America
Peru,1980,9.07, S. & Cent. America
Peru,1981,9.51, S. & Cent. America
Peru,1982,9.5, S. & Cent. America
Peru,1983,8.39, S. & Cent. America
Peru,1984,8.81, S. & Cent. America
Peru,1985,8.75, S. & Cent. America
Peru,1986,9.37, S. & Cent. America
Peru,1987,10.06, S. & Cent. America
Peru,1988,9.83, S. & Cent. America
Peru,1989,9.01, S. & Cent. America
Peru,1990,8.91, S. & Cent. America
Peru,1991,8.82, S. & Cent. America
Peru,1992,8.63, S. & Cent. America
Peru,1993,9.38, S. & Cent. America
Peru,1994,10.21, S. & Cent. America
Peru,1995,11.14, S. & Cent. America
Peru,1996,11.52, S. & Cent. America
Peru,1997,11.63, S. & Cent. America
Peru,1998,11.66, S. & Cent. America
Peru,1999,11.99, S. & Cent. America
Peru,2000,12.33, S. & Cent. America
Peru,2001,12.18, S. & Cent. America
Peru,2002,12.51, S. & Cent. America
Peru,2003,12.35, S. & Cent. America
Peru,2004,13.2, S. & Cent. America
Peru,2005,13.83, S. & Cent. America
Peru,2006,13.96, S. & Cent. America
Peru,2007,15.35, S. & Cent. America
Peru,2008,16.59, S. & Cent. America
Peru,2009,17.05, S. & Cent. America
Peru,2010,18.76, S. & Cent. America
Peru,2011,20.94, S. & Cent. America
Peru,2012,21.33, S. & Cent. America
Peru,2013,21.94, S. & Cent. America
Peru,2014,22.57, S. & Cent. America
Peru,2015,24.21, S. & Cent. America
Peru,2016,25.51, S. & Cent. America
Peru,2017,25.4, S. & Cent. America
Peru,2018,27, S. & Cent. America
Trinidad & Tobago,1965,2.96, S. & Cent. America
Trinidad & Tobago,1966,3.16, S. & Cent. America
Trinidad & Tobago,1967,3.37, S. & Cent. America
Trinidad & Tobago,1968,3.47, S. & Cent. America
Trinidad & Tobago,1969,3.58, S. & Cent. America
Trinidad & Tobago,1970,3.84, S. & Cent. America
Trinidad & Tobago,1971,3.88, S. & Cent. America
Trinidad & Tobago,1972,5.35, S. & Cent. America
Trinidad & Tobago,1973,5.31, S. & Cent. America
Trinidad & Tobago,1974,5.11, S. & Cent. America
Trinidad & Tobago,1975,4.12, S. & Cent. America
Trinidad & Tobago,1976,4.63, S. & Cent. America
Trinidad & Tobago,1977,4.82, S. & Cent. America
Trinidad & Tobago,1978,4.85, S. & Cent. America
Trinidad & Tobago,1979,4.29, S. & Cent. America
Trinidad & Tobago,1980,4.12, S. & Cent. America
Trinidad & Tobago,1981,4.35, S. & Cent. America
Trinidad & Tobago,1982,5.11, S. & Cent. America
Trinidad & Tobago,1983,4.99, S. & Cent. America
Trinidad & Tobago,1984,4.92, S. & Cent. America
Trinidad & Tobago,1985,5.08, S. & Cent. America
Trinidad & Tobago,1986,5.28, S. & Cent. America
Trinidad & Tobago,1987,4.99, S. & Cent. America
Trinidad & Tobago,1988,5.48, S. & Cent. America
Trinidad & Tobago,1989,5.39, S. & Cent. America
Trinidad & Tobago,1990,5.98, S. & Cent. America
Trinidad & Tobago,1991,5.97, S. & Cent. America
Trinidad & Tobago,1992,6.31, S. & Cent. America
Trinidad & Tobago,1993,6.66, S. & Cent. America
Trinidad & Tobago,1994,7.05, S. & Cent. America
Trinidad & Tobago,1995,7.65, S. & Cent. America
Trinidad & Tobago,1996,8.67, S. & Cent. America
Trinidad & Tobago,1997,8.66, S. & Cent. America
Trinidad & Tobago,1998,8.79, S. & Cent. America
Trinidad & Tobago,1999,9.77, S. & Cent. America
Trinidad & Tobago,2000,9.64, S. & Cent. America
Trinidad & Tobago,2001,10.74, S. & Cent. America
Trinidad & Tobago,2002,11.56, S. & Cent. America
Trinidad & Tobago,2003,12.18, S. & Cent. America
Trinidad & Tobago,2004,13.39, S. & Cent. America
Trinidad & Tobago,2005,14.43, S. & Cent. America
Trinidad & Tobago,2006,15.44, S. & Cent. America
Trinidad & Tobago,2007,16.33, S. & Cent. America
Trinidad & Tobago,2008,15.87, S. & Cent. America
Trinidad & Tobago,2009,16.04, S. & Cent. America
Trinidad & Tobago,2010,17.5, S. & Cent. America
Trinidad & Tobago,2011,17.59, S. & Cent. America
Trinidad & Tobago,2012,16.72, S. & Cent. America
Trinidad & Tobago,2013,17.21, S. & Cent. America
Trinidad & Tobago,2014,16.75, S. & Cent. America
Trinidad & Tobago,2015,16.93, S. & Cent. America
Trinidad & Tobago,2016,15.42, S. & Cent. America
Trinidad & Tobago,2017,15.24, S. & Cent. America
Trinidad & Tobago,2018,15.26, S. & Cent. America
Venezuela,1965,16.43, S. & Cent. America
Venezuela,1966,16.59, S. & Cent. America
Venezuela,1967,17.49, S. & Cent. America
Venezuela,1968,18.84, S. & Cent. America
Venezuela,1969,19.05, S. & Cent. America
Venezuela,1970,19.19, S. & Cent. America
Venezuela,1971,19.47, S. & Cent. America
Venezuela,1972,20.58, S. & Cent. America
Venezuela,1973,23.56, S. & Cent. America
Venezuela,1974,24.34, S. & Cent. America
Venezuela,1975,25.28, S. & Cent. America
Venezuela,1976,27.62, S. & Cent. America
Venezuela,1977,30.77, S. & Cent. America
Venezuela,1978,31.45, S. & Cent. America
Venezuela,1979,34.66, S. & Cent. America
Venezuela,1980,38.82, S. & Cent. America
Venezuela,1981,40.27, S. & Cent. America
Venezuela,1982,41.06, S. & Cent. America
Venezuela,1983,40.85, S. & Cent. America
Venezuela,1984,41.6, S. & Cent. America
Venezuela,1985,42.68, S. & Cent. America
Venezuela,1986,45.83, S. & Cent. America
Venezuela,1987,45.64, S. & Cent. America
Venezuela,1988,47.48, S. & Cent. America
Venezuela,1989,47.87, S. & Cent. America
Venezuela,1990,50.86, S. & Cent. America
Venezuela,1991,51, S. & Cent. America
Venezuela,1992,55.22, S. & Cent. America
Venezuela,1993,54.62, S. & Cent. America
Venezuela,1994,59.3, S. & Cent. America
Venezuela,1995,61.11, S. & Cent. America
Venezuela,1996,59.44, S. & Cent. America
Venezuela,1997,62.83, S. & Cent. America
Venezuela,1998,66.71, S. & Cent. America
Venezuela,1999,64.29, S. & Cent. America
Venezuela,2000,65.55, S. & Cent. America
Venezuela,2001,69.65, S. & Cent. America
Venezuela,2002,69.6, S. & Cent. America
Venezuela,2003,62.52, S. & Cent. America
Venezuela,2004,69.76, S. & Cent. America
Venezuela,2005,72.88, S. & Cent. America
Venezuela,2006,81.16, S. & Cent. America
Venezuela,2007,81.76, S. & Cent. America
Venezuela,2008,84.63, S. & Cent. America
Venezuela,2009,84.38, S. & Cent. America
Venezuela,2010,79.66, S. & Cent. America
Venezuela,2011,83.42, S. & Cent. America
Venezuela,2012,86.93, S. & Cent. America
Venezuela,2013,84.91, S. & Cent. America
Venezuela,2014,82.15, S. & Cent. America
Venezuela,2015,79.33, S. & Cent. America
Venezuela,2016,72.26, S. & Cent. America
Venezuela,2017,73.61, S. & Cent. America
Venezuela,2018,64.64, S. & Cent. America
